TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
0.975238095,3.36909e-05,0.436919,0.0179825,1.99902,0.0950381,0.578877,0.209314,0.104477,0.0942046,0.387127,1.05701,0.183663
1.021678005,0,0.589187,0.0354839,1.10224,0.383774,0.611065,0.219371,0.161872,0,0.00984249,0.715264,0.302906
1.068117914,0.000201514,0.587583,0.13924,0.881058,0.334377,0.562807,0.209271,0.0759286,0.000158503,0.0110876,0.670172,0.318086
1.114557823,0.000468727,0.415868,0.753202,0.297638,0.161348,0.426187,0.228788,1.1924,0.0155512,0.0109692,0.461808,0.668732
1.160997732,0.000534883,0.0120422,0.449359,0.100179,0.0895239,0.0175243,0.680554,2.95066,0.00916081,0.0124618,0.30042,0.652188
1.207437642,0.000619294,0.191358,0.024362,0.0986254,0.13224,0.0294475,0.700214,3.06742,0.00405242,0.45377,0.263352,0.534398
1.253877551,0.000532969,0.51331,0.00198565,0.149726,0.155748,0.181171,0.641074,2.82572,0,0.697329,0.233994,0.509918
1.300317460,0.000488446,0.870694,0.134665,0.0962598,0.130875,0.270844,0.516349,2.58623,0,0.33166,0.200947,0.631841
1.346757370,0.317567,1.09022,0.191069,0.228206,0.191589,0.219096,0.455423,1.81976,0.139778,0.411141,1.00294,0.930661
1.393197279,0.420942,0.97493,0.196462,0.343839,0.412154,0.332754,0.00108785,1.1418,0.101519,0.331236,1.12275,1.27135
1.439637188,0.596736,0.349368,0.723894,0.183045,0.31532,0.363985,0.0316852,0.546953,0.505546,0.0634024,1.05722,1.20698
1.486077098,0.505816,0.349566,0.892527,0.085032,0.442752,0.348194,0.00535724,0.519686,0.620308,0.185591,1.24566,1.23169
1.532517007,0.401761,0.473097,0.853933,0.0308155,0.347011,0.406735,0.00675525,0.522335,0.591527,0.280216,1.38811,1.23207
1.578956916,0.317992,0.601542,0.890095,0.00729616,0.239757,0.387198,0.00571892,0.285894,0.478447,0.212712,1.58905,1.15609
1.625396825,0.317216,0.567452,1.00294,0.00938533,0.257473,0.528392,0.469326,0.131971,0.378082,0.00215225,1.00641,0.927466
1.671836735,0.393729,0.641716,0.314684,0.0133584,0.375382,0.214198,0.887133,0.0436907,0.354429,0.00157466,1.2991,0.182937
1.718276644,0.18586,0.240883,0.0585516,0.990193,0.686334,0.525648,0.267823,0,0.164789,0.804768,0.643317,0.145825
1.764716553,0.470873,0.269164,0.170046,0.878919,0.894446,0.471138,0.0979253,0,0.0587095,1.69264,0.945267,0.209824
1.811156463,1.01904,0.351689,0.297001,0.606239,0.932979,0.695864,0.272857,0,0.0199208,1.96406,0.869402,0.393799
1.857596372,0.902642,0.395631,0.469282,0.433847,0.636724,1.56868,0.436664,0,0.0293897,1.50053,0.86469,0.555179
1.904036281,0.648605,0.417733,0.309798,0.502812,0.550329,2.13262,0.404821,0,0.0302899,0.98528,1.50133,0.528795
1.950476190,0.156194,0.708907,0.105681,0.315879,0.430451,2.45711,0.472864,0.000215828,0.080375,0.635947,2.14366,0.0890109
1.996916100,0.0947272,1.01132,0.00132388,0.198155,0.0200321,2.42326,0.511606,0.0345869,0.0867368,0.0149504,2.55852,0.116899
2.043356009,0.130368,1.04892,0.00209466,0.0678442,0.846466,1.80114,0.673975,0.0844337,0.0170607,0.0216991,2.70732,0.004473
2.089795918,0.116408,0.986138,4.86857e-05,0.180775,1.07552,1.77626,0.354266,0.0705064,0,0.298705,2.08853,0
2.136235828,0.178874,1.08076,0.0902723,0.219883,1.13194,1.58252,0.293581,0,0.026568,0.644171,1.78599,0.305644
2.182675737,0.342776,0.968315,0.542268,0.242022,1.44898,0.486909,1.16697,0,0,0.908326,1.78555,0.441963
2.229115646,0.476388,0.63494,0.490541,0.300519,1.27984,0.330891,1.12925,0.00140757,0.00664852,0.815757,2.31842,0.233929
2.275555556,0.508929,0.277158,0.234244,0.38296,1.11516,0.0468467,1.0143,0.088002,0.01508,0.791429,2.52234,0.0977811
2.321995465,0.268993,0.142859,0.345768,0.637557,0.789123,0,1.07516,0.0107222,0.0184745,0.421303,2.60387,0.399019
2.368435374,0,0.00694993,0.418408,1.5527,0.3318,0.0809101,0.870667,0.0249958,0.0232372,0.00403294,3.0406,0.533997
2.414875283,0,0.0491001,0.396533,1.44345,0.115997,0.948117,0.0767621,0.0365888,0.186341,0.016291,3.65723,0.311813
2.461315193,0.463939,0.168703,0.155206,0.439483,0.0302424,1.49148,0.173759,0.0186191,0.918365,0.0774323,3.57207,0.216788
2.507755102,1.11424,0.0906266,0,0.0180453,0.0242672,1.50287,0.162809,0.012125,2.33008,0.267379,3.10875,0.164772
2.554195011,1.10904,0.263289,0.0907478,0.0649411,0.912185,0.738318,0.0975958,0,3.22258,0.202492,2.21786,0.125957
2.600634921,1.02827,0.599158,0.262994,0.0135588,1.85396,0.0438623,0.0549371,0.000652612,3.21532,0,1.16247,0.181784
2.647074830,0.433532,0.935152,0.275914,0.0176725,2.53089,0.0344766,0.0630736,0.0279965,2.89735,0,0.522037,0.175642
2.693514739,0,0.950811,0.0878613,0,2.89113,0.0195878,0.0605769,0.0705552,2.69911,0,0.252938,0.18154
2.739954649,0.265053,0.508895,0.00173596,0,3.0775,0.000566655,0.0422986,0.051399,2.53425,0,0.137168,0.304735
2.786394558,0.329283,0.0022945,0.176482,0.0810736,2.38156,0,0.00356148,0.555861,1.30849,0,1.22907,1.34821
2.832834467,0.498105,0.191019,0.556531,0.382674,1.13134,0,0,0.76595,1.19426,0.0916239,1.42378,1.53891
2.879274376,0.479627,0.538229,0.662041,0.328255,0.398577,0.0193773,0.154443,0.859847,1.28717,0.0700195,1.41077,1.7307
2.925714286,0.243657,0.651615,0.661997,0.0666129,0.452308,0.0343394,0.905897,0.473657,1.34934,0,1.35946,1.65953
2.972154195,0.133272,0.666674,0.808314,0.076929,0.384002,0.254787,1.06316,0,1.42378,0.0285996,1.17749,1.52015
3.018594104,0.101674,0.664842,0.772954,0.0221567,0.41794,0.253058,1.27526,0,1.92378,0,0.831896,1.21319
3.065034014,0.104643,0.962575,0.273537,0.0102555,0.221396,0.265115,1.6322,0,2.77194,0,0.145178,0.093302
3.111473923,0.485997,1.20654,0.171887,0.0783281,0.025474,0.360494,1.01566,0,3.42186,0.00450486,0.150952,0.013049
3.157913832,0.363855,0.953335,0.155585,0.642267,0.0774414,0.201371,0.126593,0.0197273,3.936,0,0.104382,0.132459
3.204353741,0.308424,0.785796,0.0599805,1.06475,0.0599898,0.00149472,0.182067,0.0467286,4.25112,0,0.0913782,0.179337
3.250793651,0.151543,0.689489,0.0070408,1.17491,0.0211166,0,1.29323,0.0286468,4.1296,0.0213693,0,0.157499
3.297233560,0.131392,1.50929,0.00620115,0.826296,0.00236667,0,2.41534,0.0121441,3.04746,0.0495319,0.182087,0.140753
3.343673469,0.0324228,1.42875,0,0.527889,0,0.00095694,3.10848,0.0322653,2.24422,0,0.647125,0.203806
3.390113379,0.015466,1.45246,0.00147725,0.46466,0.00809379,0.0262074,3.61696,0.0353005,1.22412,0,0.920003,0.23163
3.436553288,0.0606068,1.63548,0.131633,0.363749,0.015865,0.0323468,3.61536,0.00137444,0.516495,0,1.04375,0.395059
3.482993197,0.127486,1.61675,0.460951,0.368886,0.019615,0.0354695,3.39541,0.0201401,0.248071,0,0.929534,0.48557
3.529433107,0.639256,1.20319,0.684094,0.305878,0.869715,0.0757588,2.42801,0.256029,0.855481,0.100504,0.867525,0.197915
3.575873016,0.76397,0.810288,0.724523,0.495439,0.993123,1.25391,0.606992,0.213817,1.05694,0.299283,0.123999,0.823351
3.622312925,1.22386,0.07993,0.542013,0.454131,0.848159,1.54389,0.671034,0.19497,0.320356,0.812797,0.127479,1.1545
3.668752834,1.05331,0.00271962,0.340152,0.288301,0.909991,1.76113,0.853334,0.244848,0.460791,0.826882,0.0778892,1.10352
3.715192744,0.438006,0.00168494,0.072301,0.162429,0.795779,2.00946,1.08634,0.476657,0.41109,0.744328,0.288355,1.10882
3.761632653,0.410185,0.55387,0.381225,0.101767,0.544865,1.39497,0.97895,0,0.571691,0.686169,0.551117,1.414
3.808072562,0.539949,0.796313,0.188445,0.0110128,0.797558,0.0588247,1.34596,0.191299,0.727353,0.328742,0.92763,1.43584
3.854512472,0.959235,0.755973,0.100784,0.133072,0.439903,0.220327,1.17824,0.0709931,0.755024,0.0498596,0.900242,1.60098
3.900952381,0.628049,0.27344,0.762339,0.310298,0.309411,1.16353,1.49674,0,0.372705,0.0238828,0.764126,1.20486
3.947392290,0.168621,0.240458,0.50682,0.435956,0.256326,1.69919,0.853122,0.0799332,0.922233,0.385956,0.0720175,1.35531
3.993832200,0.147361,0.232149,0.350971,0.530299,0.360616,1.81962,0.412948,0.117372,1.04923,0.111581,0.452019,1.61018
4.040272109,0.0997128,0.185923,0.0997003,0.373515,0.641105,1.33157,0.306312,0.166881,0.963515,0.0637681,0.829688,1.54586
4.086712018,0,0.25792,0.163763,0.159817,0.713867,1.1836,0.196727,0.51128,0.836067,0.63317,0.71997,1.61703
4.133151927,0.376845,0.367747,0.786553,0.504948,0.596276,1.00861,0.0187432,0.237877,0.487971,1.06029,0.599707,1.35651
4.179591837,0.277906,0.42736,1.60242,0.474926,0.747602,0.839489,0.0543342,0.584575,0.23662,1.56703,0.539043,0.401781
4.226031746,0.574058,0.358014,1.68507,0.536832,0.470582,0.974807,0.0618926,0.52501,0.0423529,1.65221,0.743498,0.365528
4.272471655,0.250262,0.14169,1.77419,0.440795,0.28418,0.572379,0.0982447,0.561238,0.186409,1.64847,1.0881,0.727307
4.318911565,0.288697,0.0276301,1.72566,0.420647,0.593485,0.272783,0.399844,0.53214,0.18464,0.819978,1.1661,0.969026
4.365351474,0.480433,0.408163,0.921529,0.359366,0.336454,0.173688,0.519432,0.476332,0.80791,0.255709,0.840451,1.26807
4.411791383,0.72563,0.511652,0.896471,0.287081,0.084109,0.328386,0.717799,0.372308,0.995586,0.117523,0.777367,0.989429
4.458231293,0.994761,0.553227,0.93852,0.0949031,0.0697914,0.308126,0.850481,0.242681,0.999673,0.176226,0.864564,0.82276
4.504671202,1.14218,0.358641,0.922586,0,0.101574,0.51541,0.952706,0.0262287,1.06818,0.221803,0.977136,0.655333
4.551111111,1.00916,0,0.373694,0.494682,0,1.09312,1.64578,0.0246346,0.244788,0.146098,1.35856,0.418686
4.597551020,0.620753,0.00447911,0.393165,0.468745,0.191056,1.94031,0.567907,0,0.226672,0.175638,1.94816,0.701951
4.643990930,0.780842,0.00391947,0.42282,0.458206,0.106964,2.44366,0.401872,0,0.0841764,0.0796577,1.15077,1.09174
4.690430839,0.945515,0.00218788,0.447141,0.407169,0.0130244,2.77716,0.407059,0,0.00448022,0.0925966,0.621838,1.18197
4.736870748,1.13448,0.00887743,0.393746,0.348759,0,3.24498,0.354143,0,0.0345074,0.247162,0.240853,1.00015
4.783310658,1.57598,0.0393973,0.0240741,0.442734,0.598585,1.41025,0.631872,0,2.38232,0.457825,0.00304063,0.228665
4.829750567,1.55302,0.117343,0.0155249,0.216298,0.575976,1.07829,0.975002,0.0462634,2.49456,0.325306,0.0273902,0.0695949
4.876190476,1.27163,0.235208,0.0226104,0.0420541,0.512256,1.39716,0.968802,0.0724839,2.55912,0.313604,0.0209772,0.36363
4.922630385,1.20013,0.280549,0.0263832,0.0986663,0.474272,1.36189,1.21282,0.0159859,2.35036,0.259293,0.0292116,0.452421
4.969070295,1.3738,0.401867,0.0416637,0.261989,0.317812,1.01835,1.52227,0.036659,2.05237,0.355464,0.0340728,0.461974
5.015510204,1.27493,0.632607,0.0631277,0.539631,0.238312,0.963382,1.67359,0,1.55976,0.422675,0.0475113,0.505101
5.061950113,0.644097,0.840085,0.143383,0.847195,0,1.58227,1.3299,0,0.789101,0.214763,0.00226243,0.648523
5.108390023,1.74746,0.8272,0.328652,0.140372,0.0191322,0.842054,1.71967,0.462782,0,0.0136679,0.0657069,0.90503
5.154829932,2.21394,0.972634,0.00967649,0.123205,0.0192578,0.395167,1.38216,0.293413,0,0.0114307,0.0238252,0.650212
5.201269841,1.83921,1.60235,0.00276131,0.0607006,0.0810161,1.26353,0.633474,0.40106,0,0.00840283,0.0147011,0.415477
5.247709751,1.39619,1.90181,0.00234745,0.00637663,0.113122,1.69267,0.15258,0.489088,0,0.00440366,0.00371408,0.230532
5.294149660,1.20318,2.14647,0.00147852,0.00968363,0.115764,1.25696,0.426245,0.527593,0,0.000772885,0.004174,0.219131
5.340589569,0.759443,2.44293,0.489337,0.153172,0.0951981,0.852543,0.643136,0.905123,0.181128,0,0.0510969,0.0735813
5.387029478,0.746718,1.83105,1.0405,0.0422697,0.139703,0.457909,0.84639,0.93971,0.766901,0,0.882826,0.00169342
5.433469388,1.02811,0.0461916,1.2271,0.578103,0.665945,0.269736,0.680516,0.668323,1.50211,0,0.965271,0.38931
5.479909297,1.01349,0.0552877,1.14204,0.535587,0.737921,0.245297,0.678368,0.446542,1.62542,0.000612644,1.00377,0.337237
5.526349206,1.03488,0.0750435,1.54313,0.257203,0.749022,0.172086,0.678454,0.686027,1.62263,0.057723,1.02232,0.404636
5.572789116,1.01404,0.0696796,1.57868,0.00698251,0.442439,0.356429,0.033761,1.75283,1.34231,0.117677,0.988273,0.432436
5.619229025,0.788528,0.0483159,1.05996,0.0167331,0,0.499735,0.00228308,2.75102,0.497151,0.148174,1.08702,0.37866
5.665668934,0.448958,0.667612,0.415463,0.00917667,0.0772278,1.25073,0.413107,2.25213,0,0.125633,1.43936,0.416203
5.712108844,0.269038,0.539066,0.167559,0.00238926,0.0144867,1.17015,1.28677,0.227361,0,0.263636,1.81572,0.352574
5.758548753,0.228596,0.359242,0.0054403,0.0986398,0.0177113,0.788262,1.66414,0.190951,0.00789739,0.11807,1.88618,0.136341
5.804988662,0.16113,0.209747,0,0.130124,0,0.478529,1.66109,0.221896,0.0276191,0.205541,1.93529,0.145659
5.851428571,0.75959,0.58262,0.00146139,0.0475215,0.109204,0.476474,1.42022,0.0606853,0.62016,0.315441,1.38152,0
5.897868481,1.24382,0.546345,0.00625444,0.0127199,0,0.201063,1.0224,0.593472,1.9009,0.380018,1.1283,0.260583
5.944308390,1.70323,0.261587,0.0300334,0.00724871,0.184424,0.107936,0.987827,0.916142,2.1572,0.416451,0.34747,0.406299
5.990748299,1.54753,0.22671,0.0400673,0.092565,0.232028,0.08127,1.00804,1.1714,1.8307,0.368888,0.235831,0.48331
6.037188209,1.37409,0.490664,0.0546281,0.0733992,0.0896909,0.0666183,1.12699,1.22484,1.51057,0.282574,0.246696,0.573734
6.083628118,1.18728,0.712062,0.0616807,0.0387297,0.0347505,0.462263,1.28748,1.12298,1.20322,0.256842,0.3558,0.355242
6.130068027,0.413904,0.864792,0.0255548,0,0.0685872,2.39549,0.95526,0.480688,0.346837,0.237096,0.588972,0.0389755
6.176507937,0.0968509,0.275806,0,0.0214233,0.392211,2.71618,0.229367,0,0,0.606771,1.41984,0.0555631
6.222947846,0.530276,0,0,0.120213,0.397638,1.52657,1.93274,0,0.00287539,0.261983,1.37716,0.0795317
6.269387755,0.474663,0.110048,0,0.0848954,0,0.253153,2.47919,0.00399638,0.0112338,0.123503,1.2266,0.117165
6.315827664,0.569589,0.054175,0,0.0719282,0,0.109319,2.24443,0.00711806,0.0354113,0.13202,1.44554,0.152651
6.362267574,0.518256,0.121405,0,0.0524071,0.0486294,0.917031,1.75698,0.0397131,0.0940541,0.0892189,1.85551,0.13131
6.408707483,0.491829,0.195208,0.357373,0.101766,0.215691,1.33372,1.45236,0.0492316,0.0811809,0.0218299,2.21606,0.250036
6.455147392,0.982079,0.23653,0.710219,0.270038,0.490759,0.55316,2.03887,0.0312393,0.00128193,0.0266969,2.16585,0.16016
6.501587302,1.03787,0.770719,0.886319,0.283025,0.178707,0.123491,2.16926,0,0.172043,0.0730993,1.84325,0.42852
6.548027211,0.902539,0.852116,1.04774,0.204631,0.122349,0.590766,1.83185,0.00606223,0.386451,0.200011,1.59704,0.500696
6.594467120,1.35625,0.249648,1.07187,0.093207,0.0545376,1.76553,1.00629,0.0225679,0.606782,0.406542,1.14982,0.603824
6.640907029,1.11022,0.101461,0.555489,0.00951551,0.276146,2.51913,0,0.0326002,0.782606,0.408524,1.50326,0.0666181
6.687346939,0.752053,0.0832336,0.0518027,0.0263609,0.219477,2.58584,0,0.0359978,0.0943272,0.308439,1.47518,0.0336134
6.733786848,0.430733,0,0.210342,0.0138538,0.307826,2.72254,0.000258098,0.0361533,0.162281,0.117107,1.34172,0.292271
6.780226757,0.39883,0,0.251845,0.00607955,0.778051,1.98863,0,0.0233753,0.329597,0.10515,1.96038,0.510897
6.826666667,0.405023,0,0.253015,0,0.861629,1.57217,0,0.0813121,0.310169,0.0923521,2.36007,0.69848
6.873106576,0.302382,0,0.247462,0,1.07893,1.28572,0,0.175913,0.240133,0.0913974,2.50305,0.833865
6.919546485,0.449825,0.173681,0.303933,0.0149101,1.58225,1.05735,0.224874,0.195391,0.727737,0.300882,1.67677,0.572528
6.965986395,1.11154,0,0.144037,0.104624,0.85551,0.0876538,0.871499,0.633252,1.82577,0.4181,1.21575,0.333701
7.012426304,1.50371,0.0293024,0.0247246,0.0836424,0.419581,0.104874,1.09648,0.560385,2.42588,0.624501,0.501217,0.358943
7.058866213,1.45496,0.0821666,0.0402876,0.0768016,0.246588,0.104323,1.30932,0.666657,2.24846,0.742755,0.262789,0.410599
7.105306122,1.30804,0.295507,0.0591389,0.19771,0.0581289,0.0999924,1.34507,0.755523,1.79781,0.762931,0.237341,0.427669
7.151746032,1.09333,0.583835,0.0776549,0.363336,0,0.36972,1.36249,0.775492,1.1771,0.629701,0.313602,0.171539
7.198185941,0.434835,0.702801,0.0506673,0.667413,0.138145,0.76599,1.3631,0.422505,0.743951,0.536921,0.435147,0.0788231
7.244625850,0,0.116466,0,1.53823,0.948248,0.832388,0.443613,0.121809,0.528526,1.07748,1.05974,0.368874
7.291065760,0,0.176845,0.182849,1.23556,0.820265,1.08196,0.13898,0.0352984,0.373887,0.302435,1.86532,1.13697
7.337505669,0,0.220905,0.243151,0.82964,1.14031,1.0756,0,0.0525708,0.235176,0.13478,2.77435,1.03541
7.383945578,0.036165,0.234954,0,0.98,1.32798,0.781311,0,0.055854,0.056959,0.0890459,2.99989,0.884263
7.430385488,0.162016,0.335664,0,1.00991,1.38236,0.424774,0.142232,0.110268,0.0658053,0.100416,2.96031,0.696711
7.476825397,0.0879919,0.62659,0.338944,0.7972,0.689549,0.178637,0.682334,1.21154,0.485418,0.0387914,2.19372,0
7.523265306,0.437772,0.247996,0.622809,1.42792,0.185145,0.156592,0.789963,0.860107,0.946636,0,1.87695,0.100191
7.569705215,0.62432,0.00338635,0.757375,1.2973,0.0155287,0.00353824,0.545845,0.705088,1.69056,0.0391984,1.68653,0.473893
7.616145125,0.818464,0.0539883,0.920243,1.04312,0.0149081,0.00110965,0.440667,0.654357,2.02684,0.0871256,1.31839,0.565855
7.662585034,0.926356,0.0572817,1.07789,0.441009,0.0103407,0.341582,1.11398,0.240033,2.10489,0.104677,1.33654,0.44315
7.709024943,0.816033,0.00326405,0.896533,0.27731,0.0382278,1.78944,0.926683,0.0085265,1.22092,0.11279,1.56753,0.0623456
7.755464853,0.529729,0.000725006,0.121462,0.193577,0,2.45034,0.795968,0.0376474,0.00668812,0.128718,1.69221,0.0722087
7.801904762,0.556279,0,0.180255,0.0151741,0.0322088,2.55201,0.368977,0.0449134,0,0.0973721,1.71267,0.142659
7.848344671,0.383333,0,0.200603,0.00832683,1.00703,1.99809,0,0.0515603,0.223891,0.0802716,1.80395,0.594185
7.894784580,0.0985498,0.00415274,0.185414,0.0140102,1.07135,1.38765,0.109547,0.124083,0.214227,0.0840814,2.21956,0.865697
7.941224490,0.0590534,0.0104309,0.163911,0.0411952,1.26913,0.98558,0.0933738,0.174861,0.151883,0.0887212,2.47821,0.799544
7.987664399,0.426836,0.2204,0.160154,0.0123186,1.68654,0.766124,0.0887183,0.162544,0.81607,0.137139,1.73718,0.366922
8.034104308,1.22286,0.0193383,0.0567879,0.10734,1.05838,0.0697023,0.86217,0.200039,1.77483,0.156572,1.41725,0.321558
8.080544218,1.41677,0.0736289,0.0289752,0.209206,0.477693,0.103787,1.11479,0.567735,2.24885,0.371182,1.29945,0.358241
8.126984127,1.34879,0.294632,0.0300424,0.0896872,0.270369,0.177336,1.381,0.722247,2.05966,0.453466,1.06491,0.405275
8.173424036,1.24784,0.626992,0.0489037,0.12902,0.121928,0.170666,1.67765,0.791351,1.57861,0.532311,0.626967,0.387596
8.219863946,1.0006,0.767547,0.0657611,0.295589,0,0.301162,1.7079,0.771684,1.04765,0.634702,0.351659,0.187088
8.266303855,0.690265,0.838209,0.0121135,0.833714,0.193271,0.536573,1.80365,0.0716662,0.640785,0.653869,0.382243,0.0354973
8.312743764,0,0.00415829,0,2.31336,0.680664,0.337869,1.31698,0.0476908,0.297578,1.01799,0.787054,0.0704098
8.359183673,0,0.210303,0.465207,2.09489,0.0852729,1.18016,0.00320571,0,0.151194,0.289233,1.27362,0.563853
8.405623583,0,0.0453948,0.58166,1.71579,0.139588,1.42175,0.0121922,0,0.124151,0.681984,1.92467,0.366798
8.452063492,0.00244406,0,0.199906,1.96999,0.326939,0.889804,0.0122158,0,0.0177668,1.23273,2.11125,0.28409
8.498503401,0.156782,0.0377572,0.214676,2.04205,0.260246,0.645402,0.0559368,0.0245007,0.0557917,1.4338,1.97726,0.402897
8.544943311,0.283374,0.0610432,0.930633,1.29722,0.0856375,0.891556,0.38677,0.0711058,0.195338,0.128088,1.42494,1.06518
8.591383220,0.391566,0.128851,0.85043,0.343954,0.298398,0.706002,0.45413,0,0.267865,0.0896253,1.58473,1.08065
8.637823129,0.358218,0.0989958,0.87109,0.410924,0.305679,0.60847,0.263057,0,0.196765,0.0834064,1.50301,1.06679
8.684263039,0.325579,0.0491994,0.942515,0.367122,0.506184,0.736828,0.160243,0,0.149421,0.108313,1.43908,0.945703
8.730702948,0.540573,0.00285594,1.02065,0.191543,1.16799,0.975865,0.0892829,0.1229,0.246291,0.118377,1.31697,0.730201
8.777142857,0.667802,0.00221223,0.981933,0.242621,2.00126,0.402109,0.00787783,0.0346349,0.315921,0.106063,1.49892,0.536627
8.823582766,0.0163564,0.00055683,0.0512841,1.51832,1.90658,0.401824,0,0.0352109,0,0.351186,1.26389,0.547714
8.870022676,0,0.000337004,0.0581836,2.07558,1.07572,0.758238,0.11505,0.0421606,0.0741465,0.33167,1.30702,0.384927
8.916462585,0.129214,0,0.607722,2.4071,0.496579,0.653454,0.389208,0.0417718,0.102673,0.376974,0.844466,0.558264
8.962902494,0.334725,0,0.91204,2.46457,0,0.752756,0.570978,0.0240547,0.016609,0.507833,0.410793,0.334928
9.009342404,0.410949,0,1.38022,1.99333,0,0.882766,0.593334,0,0.0626446,0.598328,0.17847,0.256524
9.055782313,0.541735,0.0755588,1.91067,1.09497,0.0146338,0.983098,0.86148,0,0.886777,0.535689,0,0.0633093
9.102222222,1.13121,0.139593,1.4114,0.132023,0.0780586,1.1895,1.27028,0,1.58062,0.678143,0.0013594,0.0782673
9.148662132,1.42379,0.226401,0.26902,0.0403267,0.342867,1.54604,1.30767,0,2.00317,0.55663,0.00473642,0.325463
9.195102041,1.61716,0.186603,0.104053,0.283824,0.290152,1.34887,1.32279,0.105508,1.93688,0.384948,0.00495615,0.479094
9.241541950,1.6873,0.146063,0.338752,0.535216,0.0995025,0.908654,1.44161,0.216395,1.69113,0.28414,0.645007,0.458419
9.287981859,1.30247,0.190508,0.696759,1.30992,0,0.699201,1.47988,0.193416,1.29678,0.0987014,0.800132,0.329436
9.334421769,0.633364,0.238697,0.888227,1.29282,0.341817,0.254275,1.40079,0.136577,1.00454,0.0284422,0.437822,0.496947
9.380861678,0.000341137,0.466956,0.112375,0.574338,2.48153,0.0910836,1.02193,0.0895407,0.559436,0.812469,0.222396,0.521133
9.427301587,0.189977,0.356988,0.0862007,0,3.31313,0.212913,1.0424,0.0457756,0.55766,0.00476908,8.5135e-05,0.740306
9.473741497,0.547299,0.199544,0.0983311,0,3.0424,0.686677,0.640177,0.0610595,0.439767,0.00113647,0,0.857862
9.520181406,0.571377,0.080706,0.127378,0,3.10178,1.01615,0.105535,0.0297716,0.269981,0.00167256,0,0.570585
9.566621315,0.588052,0.00872685,0.138118,0,2.94189,1.10291,0.0520081,0.0297696,0.116354,0.0746494,0.607332,0.720752
9.613061224,0.593353,0,0.307575,0,1.72,1.32656,0.186315,0.0728942,0.315614,0.0303699,1.15911,1.36137
9.659501134,0.221037,0.173869,0.826746,0.00648536,1.29062,1.16459,0.443724,0.144464,0.459869,0.0458005,1.36955,1.0847
9.705941043,0.231268,0.64491,0.874512,0.219374,0.372273,0.958765,0.952092,0.306125,0.30093,0.0161519,1.88955,0.122502
9.752380952,0.156701,0.627654,0.955238,0.185495,0.207941,0.891113,1.10664,0.581205,0.384081,0.0507093,2.02062,0.0654392
