TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
119.931065760,-199.064,11.2316,2.87928,18.3477,2.66749,9.58732,6.56118,4.97729,1.6133,0.0438464,-0.0485191,2.16326,3.35604,5.89279,0.623601,-0.307066,0.36143,3.55081,1.84363,-1.90348,-5.56526
119.954285714,-216.789,15.9028,8.65813,13.0835,2.55121,12.3104,5.83506,3.63714,3.82173,2.4811,0.596783,2.34954,0.606933,0.421369,0.435964,-3.67705,-4.92161,1.39252,1.2433,-1.13207,-4.94209
119.977505669,-230.755,15.4012,9.00499,8.30465,1.81682,15.1552,5.14485,1.27472,1.88394,2.76398,-0.319067,2.76338,2.79349,1.95076,0.382474,-3.36682,-5.9489,0.301952,5.20658,3.93568,-1.64113
120.000725624,-230.708,14.4303,3.68745,7.49561,3.99026,16.7537,10.2771,6.17408,4.28935,4.16273,3.33279,4.73904,4.91561,2.85932,1.33535,-3.94058,-6.58577,-3.40419,1.63678,2.35285,-2.94722
120.023945578,-233.622,13.7306,6.81155,11.1268,5.68352,18.2397,8.41302,6.44372,3.42345,4.83455,2.63632,0.911809,4.89798,1.45365,-0.737726,-5.31389,-6.94905,0.000386461,4.73386,2.66759,-3.92169
120.047165533,-226.982,3.68735,-1.36054,10.653,4.54278,16.0895,4.88899,5.70484,2.42946,0.672616,0.676205,6.05176,5.75426,0.120364,0.376129,-2.68554,-3.41907,-1.26312,2.22325,-0.959393,-6.92695
120.070385488,-206.008,1.29472,-3.34783,12.0633,7.78141,12.1687,4.44315,3.25298,3.44806,0.63837,0.869336,3.47393,1.62441,-0.558863,-1.89861,-3.63015,-0.603407,4.3022,3.28678,-2.18572,-5.23851
120.093605442,-197.683,9.42618,1.84526,2.87122,7.37092,17.3323,2.07416,-6.92657,-6.66586,1.99766,-7.10807,2.78712,-2.88752,0.22293,-4.66957,0.263001,1.42054,2.06667,2.11689,-1.61581,-3.87335
120.116825397,-210.688,10.6333,7.94206,3.43082,-4.31924,13.9702,0.666697,-1.42895,-5.62191,-2.51823,-2.65313,-0.954788,-2.68017,0.733357,-3.34713,-0.591647,-1.63386,1.55403,3.36857,0.98976,-4.0859
120.140045351,-224.924,2.24106,3.66324,1.06381,0.100963,10.6034,4.12262,-0.890707,-2.74441,0.471489,-0.568687,3.21504,-0.100251,0.231452,-5.23699,-2.57796,-6.34244,-0.18366,1.9748,1.15464,-4.01617
