TIME,30.0463,30.3998,30.7617,31.1323,31.512,31.901,32.2998,32.7087,33.128,33.5582,33.9998,34.4531,34.9187,35.397,35.8887,36.3941,36.9141,37.449,37.9998,38.5669,39.1513,39.7536,40.3748,41.0156,41.6772,42.3604,43.0664,43.7963,44.5515,45.3331,46.1426,46.9815,47.8516,48.7544,49.692,50.6664,51.6797,52.7344,53.833,54.9784,56.1736,57.4219,58.7269,60.0927,61.5234,63.024,64.5996,66.256,67.9996,69.8374,71.7773,73.8281,75.9995,78.3026,80.7495,83.3543,86.1328,89.1029,92.2852,95.7031,99.384,103.359,107.666,112.347,117.454,123.047,129.199,135.999,143.555,151.999,161.499,172.266,184.57,198.768,215.332,234.908,258.398,287.109,322.998,369.141,430.664
0.000000000,0.00906486,0.01271,0.0180329,0.0114127,0.0066043,0.00259705,0.00126586,0.00171677,0.001248,0.000528436,0.00225095,0.00224039,0.00287187,0.00392572,0.00464446,0.00358685,0.00106983,0.00398844,0.0270167,0.0259311,0.00788921,0.000789722,0.00374298,0.00948075,0.00635594,0.00577911,0.00892913,0.0183368,0.0107893,0.00966594,0.0116951,0.00996011,0.00979089,0.00503334,0.00183721,0.00101363,0.00255993,0.00455972,0.00802043,0.0100224,0.00561667,0.00355835,0.00404868,0.00447427,0.00278886,0.0014476,0.00252087,0.00406702,0.00681951,0.0112283,0.0141275,0.0219957,0.0132629,0.00319555,0.00835727,0.0109655,0.00967678,0.0104446,0.0109523,0.0102584,0.0111117,0.00826715,0.0184368,0.0144772,0.00420479,0.0023106,0.00239056,0.00274847,0.00269983,0.00496469,0.00473068,0.00382351,0.00266629,0.00446428,0.00632955,0.00868364,0.00364724,0.00454821,0.004887,0.00268302,0.00290372
1.486077098,0.00963728,0.0130064,0.0181275,0.0119992,0.00746556,0.00260749,0.00126977,0.00171677,0.001248,0.000571029,0.00260131,0.0034367,0.00480383,0.00516608,0.00466414,0.00358685,0.00107058,0.00401361,0.0271293,0.0260692,0.0078907,0.000798591,0.00378427,0.00953995,0.00644469,0.00601697,0.00920869,0.0184766,0.0108352,0.0098694,0.0121352,0.0101827,0.00997446,0.00550595,0.00236455,0.00141966,0.00256379,0.00459878,0.00828601,0.0103341,0.00579756,0.00419176,0.00475915,0.00476113,0.00289519,0.0025656,0.00464599,0.00493588,0.00689528,0.0112939,0.0141886,0.0219963,0.0132629,0.00319555,0.00843067,0.0113666,0.0107537,0.0117182,0.0114709,0.0104467,0.0112767,0.00832954,0.0184708,0.0146021,0.00439485,0.00239251,0.00242215,0.00284135,0.00285762,0.00503393,0.00474735,0.00382351,0.00266629,0.00447863,0.00669358,0.00960755,0.00436819,0.00480653,0.00494211,0.00270809,0.00291513
2.972154195,0.0102076,0.0135444,0.0186319,0.0123629,0.0077389,0.00295303,0.00138379,0.00203892,0.00273785,0.00267945,0.00370528,0.00429098,0.00504619,0.0052034,0.00469416,0.00377374,0.00148811,0.00424822,0.0273967,0.0263188,0.00841775,0.00169657,0.00491787,0.00983939,0.0067458,0.00630796,0.0100354,0.0197912,0.0113975,0.0100557,0.012198,0.0101912,0.0100337,0.0058459,0.0025644,0.00211311,0.00362803,0.00516767,0.00857501,0.0103757,0.00582717,0.00460191,0.00628713,0.0064976,0.00434935,0.00313185,0.00483926,0.00501018,0.00702517,0.0114656,0.0145015,0.0231931,0.0146449,0.00444428,0.00868287,0.0122365,0.0113627,0.0119583,0.01199,0.011115,0.0118373,0.0086178,0.0185596,0.0148881,0.00516611,0.00251731,0.0024718,0.00301179,0.00313624,0.00547546,0.00550326,0.00454256,0.00289518,0.0045506,0.00699633,0.00995513,0.00442572,0.00532953,0.00560823,0.00317903,0.00302647
4.458231293,0.0102169,0.0137457,0.0187987,0.0126169,0.00802104,0.00301785,0.00158171,0.0056581,0.0090853,0.00559841,0.00370528,0.00429098,0.00504619,0.0052051,0.00469568,0.00377853,0.00150209,0.004716,0.0280773,0.0270599,0.00871565,0.00178056,0.00494545,0.00988864,0.0070117,0.00657684,0.0100734,0.0197912,0.0114823,0.0101972,0.0124913,0.0106756,0.0111988,0.007586,0.0043534,0.00318313,0.0038826,0.00560474,0.00903848,0.0105051,0.00586854,0.00473265,0.00650003,0.00691919,0.00489169,0.00353389,0.00530671,0.00523852,0.00706838,0.0115638,0.0145771,0.0232366,0.0149209,0.00494024,0.00893425,0.0122481,0.0114502,0.0127611,0.012964,0.0116096,0.0122147,0.00895142,0.0187387,0.0148932,0.00520955,0.00252908,0.00247674,0.00318416,0.00370123,0.00612814,0.00677797,0.00600854,0.00378433,0.00565618,0.00747859,0.0104569,0.00469009,0.00550704,0.0057579,0.00335086,0.00317032
5.944308390,0.010328,0.0137756,0.019109,0.0130606,0.0083374,0.00307643,0.00162507,0.00573439,0.00921567,0.00927907,0.0104776,0.00730039,0.00517426,0.00526273,0.00507054,0.00399027,0.00150765,0.00472727,0.0280871,0.0270699,0.00912508,0.00192584,0.00495148,0.00988883,0.00702743,0.00719169,0.0110335,0.0205433,0.0123905,0.0111358,0.0129604,0.0107994,0.0115221,0.00772688,0.00440725,0.00388748,0.004567,0.00570491,0.00904529,0.0106241,0.0121678,0.014584,0.00985258,0.00722218,0.00520391,0.00437424,0.00564935,0.00687658,0.0119919,0.0157388,0.0151356,0.0232612,0.0150193,0.00522161,0.0089623,0.0122486,0.0114502,0.0127611,0.0135865,0.0123598,0.012249,0.00895142,0.0187387,0.0149487,0.00520955,0.00252908,0.00250305,0.00321587,0.00370268,0.00630731,0.0138879,0.016714,0.00703753,0.00578741,0.00751843,0.0110728,0.00491171,0.00551738,0.00576186,0.0033923,0.00325857
7.430385488,0.0103843,0.01416,0.0219395,0.0187073,0.0107847,0.00307643,0.00164473,0.00577182,0.00930119,0.00952174,0.0111412,0.00922397,0.00624978,0.00543196,0.00507073,0.00400048,0.00165595,0.00517619,0.029632,0.0299547,0.00981522,0.00193357,0.00495148,0.00995047,0.00811045,0.0105031,0.013187,0.0208589,0.0137133,0.0134637,0.0139449,0.0110639,0.0117397,0.00783198,0.00442396,0.00389494,0.00459709,0.00597242,0.00925616,0.0106796,0.0121921,0.0146188,0.0100134,0.00753268,0.00555039,0.00454187,0.00576994,0.00802309,0.0132233,0.0172783,0.0170994,0.0236905,0.0150193,0.00522782,0.00962469,0.0156822,0.0166529,0.0144063,0.0137223,0.01236,0.0122614,0.00895558,0.0189845,0.0163678,0.00738415,0.00290752,0.00275996,0.00353189,0.00422329,0.00651715,0.0139165,0.0167352,0.00715041,0.00614461,0.00816392,0.011261,0.00509944,0.00570039,0.0072803,0.004391,0.00342914
8.916462585,0.0105161,0.0142852,0.0220069,0.0187268,0.0127567,0.0089904,0.00600904,0.00673548,0.00964889,0.00957601,0.0111516,0.00924025,0.00639098,0.00641556,0.0073823,0.00556553,0.00179428,0.00517619,0.0297612,0.0305501,0.0104039,0.00215413,0.00503023,0.00998765,0.00815841,0.0107858,0.0144522,0.0222116,0.0145317,0.0138755,0.0141676,0.0116492,0.0132964,0.00933669,0.00522848,0.00412108,0.00459709,0.00601526,0.0109134,0.0175606,0.0168107,0.0155144,0.0101643,0.00753268,0.00555039,0.00454187,0.00625531,0.00952358,0.0143269,0.0173785,0.0171624,0.0239092,0.0151882,0.00524285,0.00962469,0.0156822,0.0166703,0.0146266,0.0144725,0.0159393,0.0202521,0.0132231,0.0193419,0.0164319,0.00828108,0.00577408,0.00427987,0.00377424,0.00426722,0.00651715,0.0139165,0.0167352,0.00715041,0.00614461,0.00816392,0.011261,0.00510518,0.00573959,0.00751393,0.0050081,0.00388075
10.402539683,0.0109133,0.0146807,0.0220069,0.0190147,0.0135739,0.00948687,0.00620476,0.00675562,0.011518,0.0129401,0.0127024,0.00935118,0.00691445,0.00727891,0.00738501,0.00596388,0.0025816,0.011926,0.0402085,0.034173,0.0105028,0.00216029,0.00503023,0.00998765,0.00815841,0.0110693,0.0157526,0.0230064,0.0159666,0.0146379,0.0211044,0.0279861,0.0227443,0.00958408,0.00522848,0.00412118,0.00461121,0.00631977,0.0115927,0.0204444,0.0227302,0.0214271,0.0122253,0.00912055,0.00853695,0.00601602,0.00627297,0.00953269,0.0144245,0.0179246,0.0184158,0.0249471,0.0162079,0.00708136,0.0117249,0.0163682,0.016689,0.0146266,0.014498,0.016088,0.0205156,0.0133563,0.0198034,0.0195079,0.00978024,0.0061261,0.00534925,0.00458214,0.00439195,0.00651715,0.0139326,0.0169449,0.00900811,0.0101219,0.0105704,0.011378,0.00733651,0.00815662,0.00796053,0.00519747,0.00396748
11.888616780,0.0109987,0.0151307,0.0246754,0.0226983,0.015232,0.00948687,0.00725733,0.00982837,0.0149552,0.0148634,0.0136523,0.00990372,0.00693574,0.00811474,0.00923193,0.00863845,0.00810685,0.0149379,0.0417829,0.0344297,0.0105132,0.00264642,0.00677231,0.0114895,0.00864532,0.0111023,0.0197759,0.0285596,0.0190904,0.0196367,0.0229205,0.0288564,0.023586,0.00974683,0.00618946,0.00884394,0.00899153,0.00823829,0.0154946,0.0238432,0.0263504,0.0216936,0.0150822,0.0116486,0.010305,0.00759756,0.00709325,0.00983679,0.0163085,0.0207875,0.0252589,0.0375426,0.0221019,0.00828954,0.0128274,0.0166029,0.0172117,0.0164481,0.0160356,0.0160986,0.02064,0.0172951,0.0247699,0.0225455,0.0204413,0.0123654,0.00560518,0.00458214,0.004418,0.00738206,0.017835,0.0206622,0.0143402,0.0182742,0.0129316,0.011378,0.00733651,0.0124856,0.0110409,0.00544328,0.00396748
