TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
135.093696145,-195.176,9.01186,-17.5172,13.2425,-11.4465,-1.82942,7.36451,5.82398,7.57035,4.38054,1.66559,-3.64315,1.55782,1.1659,1.12382,1.3761,0.130009,-2.69186,1.62582,1.62507,-0.685462
135.116916100,-197.703,16.6531,-17.1776,12.0346,-12.9728,1.06789,2.50917,4.26192,4.66998,3.66357,2.62993,-5.6356,2.0653,2.00927,0.98689,-0.507715,-1.16154,0.879621,2.86663,-0.0337318,-3.41819
135.140136054,-205.832,26.2408,-15.567,9.4608,-8.34471,2.25581,2.56491,8.92884,7.70061,4.04148,3.09663,-8.95804,4.09167,2.61841,3.39229,-1.65529,-0.633188,-0.885808,-1.60755,-1.27221,0.217511
135.163356009,-207.598,28.7632,-9.57782,12.3533,-6.38814,0.0887494,0.250065,8.08985,9.43541,7.74423,5.00098,-6.19357,7.95476,3.50405,1.85825,-1.30128,-0.6856,0.199816,-1.38795,1.72323,1.43038
135.186575964,-253.656,27.3894,-9.17825,18.371,0.348225,5.52451,9.49924,9.85104,8.10613,6.47756,4.12864,0.998164,1.99624,2.95463,2.25151,0.501921,0.437882,-0.143703,0.0111148,-0.140934,1.07989
135.209795918,-266.82,23.0367,-8.62775,17.4221,-1.90241,5.44049,9.91264,9.82318,10.1013,7.42317,2.63575,0.0796273,3.3236,2.45131,1.2317,-0.0368314,-2.21934,-0.247185,1.01065,0.866966,1.21817
135.233015873,-267.341,24.2588,-6.61487,19.6404,-1.66106,7.75901,11.2669,11.8434,8.38892,8.12077,3.9307,-1.30181,0.260908,3.81075,2.25997,1.07584,-1.51242,0.55226,2.113,2.44787,3.99618
135.256235828,-226.597,13.6581,-19.0329,34.1907,2.31842,8.23247,4.81118,4.87968,5.2626,5.60074,4.97976,0.487773,1.03859,2.33595,0.850249,0.229351,0.31588,0.531916,1.7539,-1.49504,0.526792
135.279455782,-211.707,17.9506,-3.30479,21.3452,-4.48928,-4.98572,-2.25299,5.11662,3.33352,4.86228,-3.06204,0.412238,-2.22039,3.57984,1.50067,4.25471,0.89666,-0.256629,0.830393,-1.08805,1.41263
135.302675737,-196.312,18.7498,-7.21827,21.5238,-3.53453,-0.24686,-2.09075,4.81706,-0.00794678,0.985689,-1.84597,1.85053,5.95266,7.05612,5.8031,2.08587,0.303273,-4.43177,1.10259,-1.31838,-1.32415
