TIME,27.7576,30.2811,32.8045,35.3279,37.8513,40.3748,42.8982,45.4216,47.945,50.4684,52.9919,55.5153,58.0387,60.5621,63.0856,65.609,68.1324,70.6558,73.1792,75.7027,78.2261,80.7495,83.2729,85.7964,88.3198,90.8432,93.3666,95.89,98.4135,100.937,103.46,105.984,108.507,111.031,113.554,116.077,118.601,121.124,123.648,126.171,128.695,131.218,133.741,136.265,138.788,141.312,143.835,146.358,148.882,151.405,153.929,156.452,158.976,161.499,164.022,166.546,169.069,171.593,174.116,176.64,179.163,181.686,184.21,186.733,189.257,191.78,194.304,196.827,199.35,201.874,204.397,206.921,209.444,211.967,214.491,217.014,219.538,222.061,224.585,227.108,229.631,232.155,234.678,237.202,239.725,242.249,244.772,247.295,249.819,252.342,254.866,257.389,259.912,262.436,264.959,267.483,270.006,272.53,275.053,277.576,280.1,282.623,285.147,287.67,290.194,292.717,295.24,297.764,300.287,302.811,305.334,307.858,310.381,312.904,315.428,317.951,320.475,322.998,325.521,328.045,330.568,333.092,335.615,338.139,340.662,343.185,345.709,348.232,350.756,353.279,355.803,358.326,360.849,363.373,365.896,368.42,370.943,373.466,375.99,378.513,381.037,383.56,386.084,388.607,391.13,393.654,396.177,398.701,401.224,403.748,406.271,408.794,411.318,413.841,416.365,418.888,421.411,423.935,426.458,428.982,431.505,434.029,436.552,439.075,441.599,444.122,446.646,449.169,451.693,454.216,456.739,459.263,461.786,464.31,466.833,469.357,471.88,474.403,476.927,479.45,481.974
0.000000000,529.587,221.816,132.816,521.916,702.663,428.671,159.485,414.547,794.124,539.868,168.805,177.645,330.946,529.373,736.958,919.751,616.748,168.108,469.084,698.961,345.111,152.639,675.554,1527.09,1235.59,389.237,248.125,155.434,249.664,744.985,889.752,601.772,300.036,346.083,533.139,211.506,110.446,695.815,813.088,500.731,332.112,213.636,318.179,442.246,550.785,614.983,222.186,197.78,848.729,1161.52,788.555,201.279,224.828,527.69,426.706,427.924,625.33,724.66,527.553,309.826,320.018,145.521,268.86,937.154,1123.84,465.927,61.1716,352.407,606.387,402.966,127.628,420.851,521.275,351.123,738.723,653.728,120.004,151.133,588.19,1006.43,603.506,150.11,591.758,753.661,417.123,219.008,243.204,450.031,546.928,614.344,695.543,425.728,172.254,390.545,522.002,194.733,183.343,812.737,1216.38,701.203,89.4285,183.524,318.936,360.686,478.777,548.861,399.367,154.004,542.924,812.473,255.569,79.5726,429.807,634.967,576.238,320.166,441.327,564.039,267.174,247.211,244.449,163.307,636.348,1086.88,980.752,504.702,39.6171,246.437,627.857,431.06,368.551,545.193,513.318,404.962,212.958,240.285,244.327,214.865,589.731,662.427,284.623,133.685,484.871,687.088,282.329,71.6868,280.757,416.381,502.031,609.553,479.07,173.258,157.962,445.42,481.813,119.641,289.451,984.837,938.619,433.257,131.089,87.1489,334.078,383.246,527.435,729.169,347.121,146.655,258.099,228.141,172.377,202.084,596.514,744.002,272.847,48.9642,333.634,456.723,284.612,269.632,288.878
1.486077098,644.222,208.145,91.5809,595.999,804.939,436.087,98.3583,410.078,997.904,594.348,110.527,155.002,303.572,537.464,719.798,1021.24,736.121,67.9354,549.051,841.156,307.061,94.3587,673.813,1992.21,1568.11,265.014,270.825,118.973,225.995,861.467,988.248,607.154,251.796,293.299,656.522,273.854,99.3345,929.084,904.242,454.5,330.383,157.158,310.507,448.671,500.058,764.688,217.762,175.465,1014.35,1322.46,913.909,162.722,206.753,638.909,360.785,403.489,624.462,758.758,578.864,216.923,380.109,104.982,256.795,1112.82,1428.36,556.744,12.9139,404.419,668.69,471.446,47.6764,512.63,631.053,206.658,936.17,864.179,66.5134,151.197,577.958,1289.94,759.086,43.8206,755.072,851.219,379.891,186.867,194.214,471.672,540.443,579.056,784.283,445.214,101.916,407.649,631.304,182.453,151.76,952.766,1494.1,916.27,37.7737,233.254,291.295,345.46,479.887,552.052,468.277,64.4827,641.482,1121.83,298.944,75.0144,487.496,639.893,665.901,233.542,450.111,689.786,206.501,237.89,278.296,81.6408,755.448,1256.45,1076.71,615.413,33.3547,312.307,809.267,397.427,315.929,619.846,465.275,449.757,162.886,237.486,275.324,131.686,738.889,758.472,270.711,72.02,554.543,895.295,297.448,36.0366,306.059,410.125,487.584,655.73,532.242,140.931,124.648,497.203,584.511,104.378,303.017,1338.12,1100.57,399.35,135.955,49.3009,414.759,353.39,495.244,961.617,359.804,103.345,296.639,182.812,183.82,126.525,735.046,958.718,299.835,17.7717,404.644,531.319,235.858,257.853,309.24
2.972154195,709.304,189.058,65.7094,601.464,814.017,383.932,45.9039,362.052,1132.46,594.77,49.9847,111.501,244.262,465.432,603.967,964.307,826.073,10.9272,618.794,894.732,235.577,45.1686,584.77,2320.56,1836.45,125.844,288.924,88.2414,204.96,877.87,948.21,533.193,176.186,205.427,709.861,391.781,177.64,1124.06,856.871,350.035,281.402,94.5536,270.197,415.121,358.821,872.798,242.789,193.905,1068.32,1290.73,934.613,149.412,202.699,700.449,247.626,338.253,541.027,664.147,609.942,88.1101,444.249,76.2212,256.186,1129.07,1613.97,636.574,11.4064,423.956,620.396,507.923,5.43639,609.996,715.063,63.2781,1090.83,1062.99,46.9406,149.662,466.524,1481.49,930.093,14.2145,885.521,843.32,283.417,143.29,121.555,444.091,451.72,458.839,772.187,438.458,36.3959,370.064,675.752,196.586,157.229,966.416,1581.7,1108.05,52.8142,300.03,216.287,299.666,414.393,467.7,516.317,6.28161,712.015,1361.18,399.19,127.205,492.75,524.832,716.523,124.724,428.807,751.474,142.001,216.001,305.771,24.8671,820.395,1266.15,992.808,683.193,82.4384,392.149,917.011,338.971,232.244,651.619,322.604,463.712,109.815,228.943,305.791,59.5711,859.726,754.502,223.464,17.8913,597.338,1035.34,302.169,19.0744,302.511,339.5,405.888,607.202,524.206,106.062,91.9102,484.84,623.693,128.269,351.536,1628.12,1153.07,286.63,151.275,37.18,470.406,281.276,391.997,1146.27,396.502,86.4436,315.556,106.509,190.327,48.7096,837.01,1095.76,303.651,12.3884,455.071,553.661,152.243,217.075,287.016
4.458231293,709.447,177.801,62.4984,542.561,723.862,294.944,16.6276,301.127,1156.06,565.696,9.02194,62.1612,177.629,331.431,439.544,761.163,876.533,52.206,656.496,848.013,162.149,15.6561,457.603,2429.89,1994.18,62.2768,300.512,84.2241,198.05,790.192,782.612,407.56,98.8765,117.011,679.683,552.703,367.155,1219.53,698.041,222.96,200.582,50.7893,221.658,359.415,200.759,910.23,310.898,256.871,995.767,1071.5,848.196,172.416,224.165,704.257,135.845,262.972,402.328,479.046,620.291,5.03664,511.861,94.5194,258.132,986.447,1626.35,693.282,64.4085,406.215,477.373,500.191,47.7102,709.443,757.133,7.82995,1174.58,1213.94,95.3293,139.624,314.604,1520.2,1103.35,120.102,945.522,732.276,166.923,103.357,54.8657,382.694,308.065,298.779,666.02,421.63,6.67286,286.796,642.292,258.237,214.641,835.842,1462.19,1219.85,161.586,370.877,138.889,249.753,308.014,343.131,524.261,19.4531,746.661,1465.6,537.959,243.607,457.944,339.239,724.982,52.1456,384.647,734.421,111.064,203.491,323.19,30.1808,817.494,1110.11,764.612,680.12,190.654,463.475,910.073,297.476,175.105,624.898,158.574,438.745,95.7063,237.975,330.02,51.7923,924.165,667.956,153.628,0.572871,623.225,1061.36,301.853,31.4478,271.046,231.081,284.563,484.787,453.757,86.3169,73.6482,410.849,587.292,193.546,446.186,1773.78,1101.47,145.964,173.696,74.4864,489.168,193.001,269.536,1232.34,499.315,136.628,314.343,40.2719,186.689,15.4584,882.15,1130.86,275.757,35.8524,488.071,511.607,73.581,158.15,231.527
5.944308390,654.922,174.97,72.9415,444.278,558.081,201.698,11.2335,250.016,1070.85,519.026,2.05374,25.6765,123.742,179.485,278.929,492.293,872.441,193.172,643.66,716.458,115.115,3.74725,349.631,2293.82,2008.88,124.58,303.627,107.81,204.234,623.698,552.884,264.108,45.0635,56.4132,575.448,720.513,625.847,1172.16,498.247,108.726,113.931,36.3535,193.246,302.898,104.102,855.934,411.498,340.665,809.42,750.15,675.367,225.254,259.309,649.557,77.9193,204.748,246.449,271.249,610.325,40.9915,578.877,161.828,245.028,744.744,1453.28,724.83,138.124,358.727,288.764,455.519,183.242,775.651,755.388,77.1832,1172.97,1270.38,213.636,122.019,188.854,1396.25,1230.77,353.762,914.558,551.003,75.1131,73.1505,26.9638,302.717,162.351,147.133,511.744,400.992,22.014,187.148,539.073,363.479,306.879,599.706,1186.46,1208.17,337.142,430.231,98.1885,214.69,211.017,227.649,496.489,90.2116,741.023,1414.15,650.38,404.812,405.297,177.796,681.097,52.0768,333.347,637.463,132.893,213.487,324.729,95.2614,753.577,833.256,485.347,591.802,331.487,498.829,779.822,304.16,186.089,539.476,44.4883,378.67,146.433,276.801,335.568,116.294,930.45,533.454,84.9645,31.2003,626.373,975.898,287.32,68.8441,219.131,123.71,161.576,329.593,343.78,84.0691,73.3122,299.079,487.116,278.31,555.548,1733.24,981.071,38.4296,191.64,156.068,470.734,117.21,173.264,1202.62,671.713,260.128,300.855,11.657,177.724,45.5774,856.925,1066.01,221.659,75.1562,507.409,416.549,25.8797,102.071,157.702
7.430385488,585.561,161.904,89.2088,317.186,387.632,114.837,21.691,207.388,929.748,445,25.4482,14.2852,102.3,53.9858,153.635,274.496,782.36,388.606,570.561,542.683,100.553,0.523283,284.732,1974.77,1854.97,289.15,307.47,135.332,206.121,434.633,329.388,133.834,25.5497,31.779,436.328,849.73,829.505,1028.55,300.897,33.1153,54.7822,36.1247,201.994,272.891,95.4453,718.418,517.252,375.36,594.757,413.49,462.155,282.949,294.798,524.555,114.015,173.967,117.012,97.3111,599.755,202.089,617.357,267.311,194.402,506.072,1111.6,754.117,168.734,314.523,111.055,397.664,348.053,800.17,691.458,231.941,1114.17,1174.57,374.817,104.956,136.904,1128.78,1286.22,609.74,809.001,345.106,35.6054,55.5736,55.4373,214.879,61.4392,46.167,346.946,389.811,65.5399,97.7512,393.784,481.409,401.055,332.114,837.813,1079.26,508.538,444.933,119.617,213.84,143.382,152.297,464.802,158.095,701.97,1230.89,665.392,583.077,346.175,100.814,610.727,110.244,267.344,510.306,173.875,245.118,317.451,163.925,674.23,497.121,251.228,454.344,449.379,461.682,579.839,342.063,278.024,414.231,6.92403,313.227,255.531,314.521,328.99,224.771,856.399,420.003,36.3063,92.5226,584.596,832.957,236.783,123.044,150.242,53.3675,72.0569,174.75,237.433,83.3441,89.1101,173.93,365.258,334.673,635.663,1506.84,842.688,0.0488721,197.888,241.747,430.367,69.9413,116.694,1096.32,847.206,418.909,296.796,26.3205,155.477,130.865,762.052,920.124,161.56,114.466,514.581,296.53,11.183,59.9197,96.1289
8.916462585,521.263,131.285,104.074,187.529,249.611,50.8004,38.7394,161.29,774.92,358.877,56.8994,27.95,116.115,1.10314,79.9751,161.499,608.294,575.277,430.658,381.529,105.608,0.257986,250.794,1558.79,1570.46,460.029,306.961,149.982,188.579,273.841,157.395,53.0268,30.7078,25.1825,317.003,908.104,864.117,843.27,151.025,5.0051,27.6059,29.3458,259.297,294.279,127.066,546.792,592.327,322.668,404.575,155.459,271.253,297.034,311.457,352.363,244.563,167.384,38.9088,18.4781,606.037,391.929,615.37,388.595,108.151,321.979,711.258,779.612,127.728,289.852,14.7829,344.594,442.935,784.888,571.716,380.065,1018.24,930.895,523.612,107.659,142.092,798.673,1254.87,744.788,670.089,168.93,41.0872,55.1965,125.538,139.647,11.7383,4.47951,221.743,369.196,112.187,34.0836,254.319,551.128,472.37,115.861,505.822,868.152,601.646,400.615,197.631,234.852,106.841,132.393,442.906,167.099,653.554,972.807,556.97,723.489,306.018,108.709,525.756,191.681,190.452,391.773,185.564,284.69,325.447,169.014,614.715,201.286,114.304,324.676,492.469,361.107,364.847,369.1,440.456,286.77,16.7177,280.359,386.198,315.657,311.257,312.132,719.908,361.648,17.27,149.872,499.601,675.46,152.383,178.021,85.6879,21.7184,30.5263,57.8836,161.894,65.255,116.861,66.8521,252.091,328.746,645.29,1155.84,706.961,34.2835,191.611,286.226,375.21,58.3038,93.2724,958.628,942.895,547.92,316.287,62.0141,118.494,242.131,610.288,718.875,133.004,151.846,502.344,178.419,25.5216,30.3818,58.4189
10.402539683,466.905,92.3843,107.133,84.5522,154.751,19.8891,50.81,103.902,644.848,272.526,76.0325,62.9483,151.524,35.4173,66.3381,134.967,396.74,682.991,265.188,258.253,109.664,0.276973,229.265,1121.7,1227.23,524.912,304.259,140.978,156.422,157.249,61.7722,30.561,39.5516,23.775,263.491,870.673,713.624,646.698,79.9572,7.57219,20.2351,14.1332,356.779,373.733,133.877,402.983,596.571,206.529,256.924,26.1708,140.712,242.704,301.735,187.707,421.923,183.409,20.2793,61.3827,635.254,493.047,579.417,487.579,28.6934,189.212,384.137,776.567,49.2362,290.384,30.2245,299.089,418.861,717.041,435.041,436.972,896.457,612.678,593.118,144.899,161.941,487.574,1153.32,670.884,538.37,63.6578,65.966,75.0213,194.648,91.4212,1.17382,3.3913,147.754,325.133,137.36,5.36187,153.943,523.203,518.914,14.5947,241.936,649.662,557.313,326.19,281.509,260.127,87.373,150.495,436.198,108.871,602.856,717.765,359.558,780.167,290.988,156.705,436.756,249.066,112.075,302.632,144.953,323.428,342.216,108.886,566.314,53.1115,71.0306,261.014,447.906,243.732,185.772,363.846,607.681,203.409,31.8805,286.658,497.076,263.178,285.126,317.075,566.499,346.267,26.1399,176.983,372.035,547.698,58.5915,218.751,45.7862,10.3181,26.1449,4.66899,126.005,28.6756,146.372,8.78196,162.29,259.89,559.558,774.579,583.069,99.3673,177.582,257.93,321.377,71.2119,88.1136,814.545,908.107,592.096,347.513,92.6277,78.1488,333.941,429.84,505.321,158.033,198.676,461.497,87.4901,52.0205,12.5523,41.0047
11.888616780,419.046,66.0108,97.9282,21.9399,107.433,13.0688,45.132,42.6116,574.311,188.598,80.9378,109.206,189.623,131.24,115.465,140.839,221.731,657.957,137.58,176.028,104.724,0.887543,196.98,745.588,866.453,449.542,296.727,121.741,128.745,97.0941,27.128,32.9099,43.817,36.8847,300.578,734.681,458.537,468.278,64.0304,12.2351,28.7861,13.5945,476.424,477.853,97.9943,302.31,539.201,73.4963,167.582,0.345493,69.1633,142.082,282.451,79.0307,588.984,239.365,47.5716,169.701,690.053,457.723,516.596,552.08,0.772123,91.4493,187.954,728.344,15.299,325.448,111.388,258.837,297.023,597.413,323.281,375.394,781.315,301.351,561.722,196.437,177.359,243.75,1033.54,414.045,435.717,31.1989,75.9676,128.902,224.205,69.2,6.61639,14.8019,108.989,261.092,130.535,3.89136,93.9629,410.479,545.852,41.9581,81.3473,497.528,376.788,257.43,301.873,295.872,64.3986,182.204,439.771,33.1601,523.045,526.369,162.791,741.231,283.358,187.591,362.26,238.671,43.547,259.135,63.2014,363.553,337.752,38.5826,509.174,79.9776,100.253,319.303,340.249,145.074,87.1405,332.295,711.593,174.754,30.7672,333.608,524.434,188.134,239.173,247.871,421.163,362.546,43.9667,171.614,207.1,483.547,3.80747,232.317,34.0549,6.63165,38.8995,7.01975,131.926,7.32838,167.088,3.53774,97.1157,156.732,411.919,428.09,486.786,131.222,169.259,160.629,287.025,87.0651,91.828,673.017,746.262,522.816,374.644,105.885,49.7737,363.867,265.772,313.828,235.518,273.611,396.254,35.215,62.0838,6.18023,39.2925
