TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
31.393378685,1.61759,0.816012,0.80576,0.303316,0.252481,0,0.911832,0.529377,0.0583072,1.4716,0.804761,0.432555
31.439818594,1.75763,0.302932,1.17055,0.43779,0.0399306,0,1.13698,0.147344,0.29275,2.09267,0.095253,0.0149768
31.486258503,0.614491,0,1.1055,0.764616,0.229052,0.79778,0.324636,0.47055,0.346137,1.66023,0.286355,0.360081
31.532698413,0.0711589,0.217272,1.36241,1.14145,0.237891,0.946072,0.256408,0.166923,0.112055,1.22039,0.51482,0.540842
31.579138322,0,0.226974,1.33021,0.941132,0.732071,1.15265,0.03292,0.206686,0.00471425,0.713433,0.413684,0.621978
31.625578231,0,0.219673,1.07243,0.96998,0.755008,1.09097,0.0107542,0.280159,0.000183195,0.709797,0.588176,0.589709
31.672018141,0,0.205705,1.0293,1.02301,0.61808,0.937108,0.0110962,0.199945,0,0.767139,0.955506,0.503806
31.718458050,0,0.186065,1.8984,0.591439,0.260615,0.147328,0.0389071,0.18447,0,0.648796,1.58536,0.29754
31.764897959,0,0.121217,3.22624,0.0748929,0.138942,0.316597,0.0643579,0.153082,0,0.38729,2.19772,0.257212
31.811337868,0,0.00663442,3.39228,0.00492536,0.125764,1.19042,0.290982,0.115434,0.0516249,0.461533,2.35359,0.319279
31.857777778,0,0,3.40775,0,0.207531,1.611,0.397615,0.18559,0.0958234,0.706972,1.98654,0.24665
31.904217687,0.038505,0.000495581,2.8277,0,0.525626,1.94922,0.4475,1.05952,0.149717,0.88966,1.45258,0.552175
31.950657596,1.67263,0.00828546,1.18433,0.00140088,1.431,1.72549,0.482229,1.51709,0.415092,0.594734,0.253398,0.291882
31.997097506,2.41075,0.0228036,0.335628,0.0473089,1.88448,0.978812,0.402868,1.46436,0.457728,0.750058,0.202897,0.108328
32.043537415,2.90962,0.0310565,0.337566,0.0685473,2.01797,0.788743,0.186131,1.27156,0.34582,0.98515,0.255004,0.105542
32.089977324,2.99992,0.0518641,0.903117,0.0255672,2.23138,0.473629,0.0669376,1.3268,0.344704,1.33238,0.102368,0.109691
32.136417234,2.72112,0,1.66423,0.207506,1.67837,0,0.025142,1.19126,0.384363,1.86424,0.104975,0.108393
32.182857143,2.25978,0,1.55082,0.231026,1.54552,0.0252478,0.0372279,1.28662,0.286007,2.40942,0.11199,0.108992
32.229297052,2.00041,0.445295,1.13818,0.29754,2.06969,0.0338147,0.00971935,1.27963,0.0678918,2.81854,0.0494148,0
32.275736961,2.2809,0.596881,0.0552078,0.438677,2.15806,0.0385565,0,1.06432,0,3.22169,0.0327256,0
32.322176871,2.4579,0.213254,0.0509639,0.333741,1.90478,0.0360558,0.0423345,0.84153,0,3.43759,0.0850322,0.0518227
32.368616780,2.32729,0,0.120421,0.246821,2.12375,0.0978956,0.0825686,0.730559,0.0110693,3.44561,0.0795059,0.0880361
32.415056689,2.06229,0,0.0938539,0.223335,2.44287,0.0593241,0.0739049,0.758191,0.19776,3.11212,0.109357,0.536607
32.461496599,2.09497,0,0.0498655,0.247204,2.56097,0.0374412,0.0330116,0.731104,0.199129,2.2422,0.0778724,0.716571
32.507936508,2.12381,0,0.210035,0.391369,2.25959,0.0343072,0.0321624,0.64859,0.0459126,1.6787,0.0102015,0.613862
32.554376417,2.35652,0,0.19466,0.653409,1.7328,0.337653,0.0248203,0.825023,0.255016,1.20155,0.312134,0.274334
32.600816327,2.49792,0,0.112259,0.938361,1.29836,0.41101,0.0194655,1.15962,0.714606,1.01318,0.537243,0
32.647256236,2.97676,0,0.00730227,1.13415,0.789979,0.391392,0.0534322,1.42299,0.57537,0.824742,0.367823,0
32.693696145,3.28169,0,0,0.881846,1.17302,0.235216,0.059991,1.53944,0.408325,1.22441,0.380354,0
32.740136054,3.39918,0,0,0.412824,1.92061,0.135182,0.0647025,1.34472,0.111053,1.43966,0.385023,0
32.786575964,3.55011,0,0.00156871,0.126062,2.31397,0.0479518,0.273783,0.895603,0.0219772,1.40276,0.18129,0
32.833015873,3.50674,0,0.148833,0.217522,2.44072,0.025299,0.215927,0.182903,0.00321728,1.65125,0.0389899,0
32.879455782,2.87307,0.0140778,0.936439,0.283219,1.98226,0.026572,0.0139023,0.288533,0,1.33789,0.0251058,0.342459
32.925895692,1.12235,0,1.12789,0.276598,2.03795,0.0239823,0,0.296323,0.0918493,1.04614,0.0455081,1.24697
32.972335601,1.03418,0,1.08092,0.212593,1.95215,0.112654,0.00722651,0,0.123594,1.18964,0.0455874,1.35599
33.018775510,1.21637,0,0.897869,0.213077,1.99743,0.289186,0.0137502,0,0.197559,1.25619,0.0134201,1.18618
33.065215420,1.32524,0.000932107,0.450356,0.0392467,2.02777,0.639369,0.433784,0.00598675,0.23184,1.24206,0.00723074,0.699278
33.111655329,1.26465,0,0.279414,0.120707,2.18333,0.695223,0.435246,0.216737,0.269296,1.00088,0.230235,0.695714
33.158095238,0.77273,0.194451,0.336466,0.304038,2.25006,0.399299,0.0878183,0.614799,0.268126,0.871609,0.766126,0.821404
33.204535147,0.79143,0.247035,0.418104,0.676431,2.50674,0.292141,0.132238,1.01896,0.250336,0.574664,0.654489,0.879577
33.250975057,0.917155,0.582158,0.282365,0.622099,2.49417,0.628724,0.106973,0.871479,0,0.688917,0.315189,0.850902
33.297414966,1.27688,0.58146,0.130168,0.553042,2.4409,0.91483,0.0196288,0.760201,0,0.837778,0.145609,0.487688
33.343854875,1.43183,0.526057,0.119378,0.557426,2.31494,1.02487,0.0174793,0.644253,0,0.845442,0.140753,0.142766
33.390294785,1.53234,0.346247,0.104834,0.451984,2.14326,1.15697,0.00738464,0.58509,0.130117,0.937004,0.145935,0.108754
33.436734694,1.77538,0.0377959,0.0879044,0.10497,2.11612,1.27972,0,0.633418,0.69207,0.788639,0.121536,0.125801
33.483174603,1.43395,0.000638511,0.630088,0.349837,2.24108,0.927116,0.422309,0.784012,0.20506,1.05839,0.107186,0.0968545
33.529614512,1.25658,0.0202278,0.166625,0.63017,1.97069,0.00925979,0.256704,1.07468,0.0851485,1.70345,0.394078,0.0710004
33.576054422,0.670131,0.106077,0.120504,0.658135,0.967679,0.380567,0.412352,0.315218,0.0815699,1.54525,0.672501,0.0219925
33.622494331,0.117886,0.229322,0.0209496,0.883939,0.657744,0.452482,0.518112,0.256875,0.100398,1.47074,0.861619,0
33.668934240,0,0.252802,0.00385196,0.865608,0.463384,0.38401,0.593038,0.234782,0.13306,1.49301,0.927731,0.0053719
33.715374150,0,0.297406,0,0.706604,0.435905,0.333258,0.537924,0.279883,0.13168,1.40506,0.948709,0.10037
33.761814059,0,0.222617,0,0.892039,0.556393,0.236941,0.279755,1.19555,0.105464,1.00668,0.899864,0.0792331
33.808253968,0.282874,0.180257,0.587015,0.980471,0.7954,0.220239,0.0199619,0.983695,0.100944,0.796235,0.498439,0.111176
33.854693878,0.606004,0.0484758,0.34952,0.59251,1.29657,0.151295,0.0178282,0.706905,0.196464,1.05588,0.393583,0.180079
33.901133787,0.837374,0.0163411,0.18626,0.127162,1.86946,0.14967,0.0785347,0.470643,0.346075,0.500709,0.877676,0.230488
33.947573696,1.00003,0.108172,0.482777,0.139968,1.56793,0.116105,0.185445,0.747227,0.36753,0.536671,0.885169,0.192142
33.994013605,0.8482,0.157265,0.546662,0.203062,1.30864,0.0738234,0.303339,1.05988,0.397536,0.577719,0.832394,0.0505012
34.040453515,0.568202,0.169089,0.322575,0.316465,1.35108,0.264654,0.164108,1.18764,0.413064,0.640905,0.923339,0
34.086893424,0.724663,0.175011,0.0466253,0.4561,1.26448,0.272182,0.106928,0.511177,1.20536,0.799046,0.996717,0
34.133333333,0.472113,0.28499,0.304325,0.843509,0.953606,0.255167,0.224985,0.312375,2.13529,0.569733,0.524991,0
34.179773243,0.77989,0.194959,0.370561,0.704992,0.649145,0.0565456,0.686993,0.113125,2.18014,0.66329,0.342848,0.231479
34.226213152,0.496927,0.236938,0.228014,0.730071,0.63257,0.112992,0.860239,0,2.17422,0.717244,0.324377,0.236257
34.272653061,0.407788,0.287247,0.487023,0.640558,0.0319801,0.232517,0.767521,0.048057,2.26149,1.00308,0.257221,0.400374
34.319092971,0.208468,0.234219,0.601071,0.908963,0.232012,0.28325,0.72096,0.347428,2.23881,1.02824,0.230677,0.459496
34.365532880,0.102563,0.161196,0.623392,0.811272,0.439251,0.272702,1.01175,0.957644,1.83147,1.05788,0.203384,0.422976
34.411972789,0.11371,0.042128,0.292452,0.588848,0.887255,0.241112,1.3993,1.32924,0.80214,1.04076,0.13804,0.316154
34.458412698,0.106826,0.00534083,0.113423,0.594148,1.36772,0.228367,1.3185,1.00783,0.460931,1.3058,0.0423225,0.189343
34.504852608,0.4295,0.0511574,0.246307,0.857667,1.07953,0.460221,1.45255,0.391657,0.534769,1.48539,0.242304,0
34.551292517,0.762744,0.481908,0.28326,0.813318,1.51539,0.579587,0.977322,0.205419,0.407188,1.21663,0.475255,0.0783112
34.597732426,0.430379,0.501307,0.206421,0.712669,1.56877,0.803397,0.336834,0.631381,0,1.18429,0.288048,0.162122
34.644172336,0.22568,0.446066,0.259153,0.757785,1.473,0.920593,0.393657,0.587302,0,1.25166,0.216401,0.0747317
34.690612245,0.139908,0.405785,0.236025,0.662561,1.57644,1.143,0.203487,0.0934446,0.0418132,1.39145,0.245044,0.0142001
34.737052154,0.0952611,0.251317,0.0961459,0,2.12449,0.907306,0.0245385,0.349528,0.164044,1.39233,0.407944,0.223411
34.783492063,0.0240675,0.0922857,0.195299,0,2.3323,0.478349,0,0.117319,0.380509,1.49174,0.0694356,0.539743
34.829931973,0.0162883,0.0156931,0.223962,0.0496013,2.62568,0.281303,0,0.0690324,0.48271,1.23953,0.0062081,0.578329
34.876371882,0.0614263,0.0262289,0.263155,0.257615,2.76866,0.0950346,0,0.175982,0.415527,1.23036,0.0101474,0.450516
34.922811791,0.121205,0.0224485,0.310529,0.875592,2.41649,0.0102117,0,0.340629,0.114596,1.17553,0.010872,0.503247
34.969251701,0.159398,0.0150048,0.395148,1.36356,1.64405,0,0.0446542,0.589329,0.0648993,0.99104,0.00659022,0.614691
35.015691610,0.183215,0.0016495,0.934128,1.27514,1.1001,0,0.0300286,0.865868,0.0605413,1.31494,0.0157939,0.357307
35.062131519,0.206171,0,1.2023,1.36539,0.918262,0,0.0220587,0.682565,0.0667259,1.70567,0.0534517,0
35.108571429,0.226376,0,0.9413,2.03504,0.680856,0.0107326,0.0121899,0.365855,0.0648025,1.93,0.0181714,0
35.155011338,0.134167,0.000186241,0.727334,2.43541,0.568282,0.0282179,0.00162452,0.0932958,0.100151,1.43303,0.0734124,0
35.201451247,1.29132,0,0.0935391,2.00425,0.442852,0.395906,0.545004,0.44173,0.882475,0.282343,0.620233,0.529238
35.247891156,1.94554,0,0,1.25742,1.05989,0.373357,1.02007,0.492215,0.781173,0.279799,0.730565,0.711242
35.294331066,2.12225,0,0,0.448834,2.15831,0.272818,0.919571,0.600361,0.400155,0.341013,0.926229,0.573186
35.340770975,2.14261,0,0.00765329,0.363251,2.31696,0.214577,0.697419,0.741458,0.148807,0.348155,0.906804,0.545928
35.387210884,1.95949,0,0.0659092,0.63577,2.38911,0.0944452,0.474865,0.954518,0.110504,0.295618,0.871984,0.510316
35.433650794,1.43525,0,0.131362,0.933994,2.27069,0.0202257,0.321484,0.948078,0.166903,0.272865,0.809237,0.527468
35.480090703,1.10465,0,1.24694,0.998206,1.34074,0,0.0329918,0.41524,0.623296,0.56098,0.405393,0.638147
35.526530612,1.21708,0,1.81461,0.506086,0.755143,0.102284,0.10107,0.409624,0.693925,1.36155,0.0884856,0.49002
35.572970522,1.33273,0.000230333,2.47428,0.144069,0.522373,0,0.0918902,0.267306,0.472232,1.60933,0.0177273,0.11391
35.619410431,1.30379,0.00906701,2.74326,0.131934,0.45679,0,0.0867835,0.100227,0.395818,1.32048,0.00513036,0.0148977
35.665850340,1.24856,0.0124851,2.89539,0.138452,0.513451,0.109276,0.0783038,0,0.149409,1.23182,0.10747,0
35.712290249,0.798501,0.0040632,2.6366,0.246034,0.323876,0.297611,0.519932,0.237344,0.0537696,1.12815,0.05914,0.736207
35.758730159,0.0760921,0,1.52065,0.171724,0.742622,2.13608,0.404924,0.169495,0.0810756,0.5734,0.0388291,1.0839
35.805170068,0,0,0.239316,0.624406,0.987417,2.28738,0.201775,0.0619485,0.141023,0.679304,0.156405,1.10416
35.851609977,0.0338789,0.0391582,0.221154,0.599332,0.705741,2.33896,0.153181,0.196164,0.188942,1.13305,0.191089,0.992994
35.898049887,0.0857382,0.0357451,0.210323,0.952659,0.00838166,2.1328,0.131501,0.566265,0.188059,1.3244,0.426872,0.750832
35.944489796,0.0351289,0.460548,0.152916,1.11887,0.0614933,1.60702,0.261299,0.770873,0.0929576,1.30259,0.744656,0.122485
35.990929705,0,0.597594,0.157015,1.31038,0.174441,1.17649,0.432307,0.819659,0.106024,1.22291,0.696386,0.111468
36.037369615,0.0032032,0.558856,0.502643,1.14634,0.174674,0.649623,0.56669,0.836562,0.0883573,1.07994,0.393847,0.0871961
36.083809524,0.035872,0.129025,1.52202,0.577285,0.247119,0.0331743,0.675986,0.63731,0.0877419,1.75655,0.335831,0.0365259
36.130249433,0.0657978,0.0850948,2.5832,0.328803,0.273896,0.0448207,0.45817,0.238453,0.116334,2.07373,0.114001,0.080352
36.176689342,0.022262,0.0128973,2.39017,0.8859,0.281936,0.00582199,0.666336,0.644846,0.179659,2.03708,0.0505258,0.260294
36.223129252,0.0997349,0.207488,1.69243,1.01163,0.0847393,0.737468,0.670237,0.35881,0.187477,2.25159,0,0.240981
36.269569161,0.332127,0.269733,0.469121,1.03096,0.140543,1.94964,0.321172,0.284527,0.155766,2.49204,0.0382601,0.371816
36.316009070,0.383152,0.494915,0.273249,0.815256,0.276269,2.25745,0.117615,0.289496,5.00636e-05,2.43041,0.256494,0.415849
36.362448980,0.334244,0.443767,0.284782,0.45817,0.400961,2.30353,0.0711374,0.439263,0.0939457,2.18874,0.577368,0.0861671
36.408888889,0.287051,0.219572,0.27659,0.579379,0.402298,2.26866,0.0592568,0.369964,0.114617,2.25614,0.770784,0.0458922
36.455328798,0.193132,0.0243062,0.722274,0.845894,0.870529,1.55706,0.0269417,0.0674717,0.100939,2.22039,0.283521,0.0859972
36.501768707,0.0967868,0.0598505,0.587485,0.940156,0.545127,0.34178,0.241617,1.14945,0.133923,2.35038,0.864803,0.0588335
36.548208617,0.501985,0.150731,0.0101638,0.737809,0.503598,0.305146,0.887499,1.14418,0.229184,2.09719,0.985972,0.0791595
36.594648526,0.615639,0.1932,0.139595,0.776486,0.288185,0.421052,0.996283,0.843684,0.255407,1.94535,0.930938,0.0216363
36.641088435,0.702821,0.260363,0.156461,0.67507,0.155245,0.236547,0.931886,1.06286,0.212488,1.9823,0.921053,0
36.687528345,0.930286,0.255969,1.42373,0.0124781,0.262429,0.00403559,0.613809,0.825999,0.0760146,1.70192,0.807005,0.172074
36.733968254,1.03794,0.378951,2.08662,0.0731516,0.119267,0,0.283949,0.724844,0.0580029,1.45266,0.694356,0.549803
36.780408163,0.808274,0.326131,2.75007,0.298073,0,0.00274182,0.738585,0.414634,0.515827,1.36087,0.0681812,0.0915783
36.826848073,0.18738,0.0142931,2.96081,0.441223,0.204154,0.0181422,0.604551,0.384441,0.46681,1.59508,0.0316589,0.426993
36.873287982,0.13248,0,2.76432,0.430361,0.669731,0.633765,0.242246,0.127257,0.376451,1.68453,0.00159946,0.672222
36.919727891,0.079358,0,1.57283,0.372635,1.40294,1.01474,0.195272,0.123049,0.392812,1.60214,0.0247086,0.906173
36.966167800,0.0509433,0,0.684377,0.508247,1.83077,0.881866,0.171923,0.112762,0.379659,1.34751,0.372161,1.01093
37.012607710,0.0226442,0,0.895864,0.605567,1.93226,0.501772,0.290698,0.0897908,0.368548,1.08982,0.971969,0.931842
37.059047619,0,0,1.87851,0.654738,1.76036,0.278018,0.238905,0.0592895,0.361489,0.265731,1.66338,0.761757
37.105487528,0,0,2.98822,0.349385,0.652069,0.253462,0.0539626,0.27795,0.164598,0.466335,2.24023,0.429153
37.151927438,0,0,3.43226,0.256019,0.124202,0.804171,0.00977672,0.472005,0.183676,0.559563,2.3704,0.0106451
37.198367347,0,0,3.3113,0.612133,0.195924,1.14956,0,0.425363,0.132011,0.896811,1.95152,0
37.244807256,0.739564,0.302542,2.6934,0.71715,0.684763,1.19015,0,0.684758,0.0623856,1.11343,1.45066,0.0176311
37.291247166,2.45165,0.605664,0.858259,0.742581,1.63573,0.361063,0.301978,1.62177,0.103772,1.30289,0.130632,6.74316e-06
37.337687075,2.97213,0.490438,0.0568624,0.488975,2.33491,0.0123192,0.773739,1.57401,0.147795,1.1865,0.120664,0
37.384126984,3.16316,0.22786,0.137539,0.332322,2.5641,0,0.89962,1.33297,0.174205,1.00059,0.108221,0.00321651
37.430566893,2.96327,0.0432228,0.344983,0,2.84555,0.0829603,0.544971,1.20739,0.310298,0.921857,0.113305,0.00451578
37.477006803,3.10888,0,0.368537,0,2.74634,0.00407169,0.120587,1.2582,0.807669,1.27784,0.140577,0.0134068
37.523446712,3.56542,0,0.169811,0.283854,2.1963,0.0209366,0.0672171,1.30614,0.357717,2.25442,0.0916144,0
37.569886621,3.51256,0.153642,0.0889555,0.427888,2.11423,0.0307629,0.0109064,1.00495,0.0338875,3.25051,0,0.0647417
37.616326531,3.29287,0.23463,0.0447294,0.270426,2.0905,0.0328345,0.00639325,0.926448,0,3.44951,0,0.0988457
37.662766440,3.14644,0.269097,0.085128,0.21835,2.11675,0.0333342,0.0309905,0.942484,0,3.54539,0.0229627,0.158681
37.709206349,2.50702,0.240228,0.447732,0.681927,1.65209,0.0325666,0.0547182,1.12097,0,3.40241,0.0391649,0.149174
37.755646259,1.6132,0,0.74905,0.847954,1.20575,0.0407509,0.181461,1.12142,0,2.93213,0,0.734707
37.802086168,1.5448,0,0.76196,0.876094,0.961674,0.117953,0.348265,0.842663,0.0282618,2.16677,0,0.713042
37.848526077,2.17601,0,0.542041,0.619917,0.886509,0.247009,0.130319,0.712497,0.0723352,1.7973,0,0.424634
37.894965986,2.3955,0,0.0459967,0.663729,0.59555,0.93244,0.350738,0.951237,0.0543122,1.34051,0.0206457,0
37.941405896,2.33358,0,0.000663899,0.569745,0.343739,1.54683,0.853483,0.999949,0.07804,1.10464,0.11963,0.00193314
37.987845805,2.5523,0,0.00372945,0.450397,0.0232334,1.5005,0.982276,1.01186,0.161703,0.946109,0.431326,0.00664646
38.034285714,2.66124,0,0.0863518,0.333176,0.364474,1.15578,0.894465,1.03454,0.207345,1.18314,0.589316,0.0047288
38.080725624,2.88326,0,0.324554,0.0408496,1.09429,0.572678,0.601211,0.837612,0.112654,1.22603,0.648387,0
38.127165533,2.67245,0.00205613,1.27287,0.499263,1.32815,0.382945,0.430789,0.681954,0.195496,1.41966,0.233079,0
38.173605442,2.14671,0.145861,1.66554,0.848608,0.80197,0.420322,0.0192038,0.718901,0.00298073,1.68867,0,0.0623873
38.220045351,1.40581,0.137894,2.73919,0.848721,0.337515,0.0929892,0,0.61087,0.047006,1.93707,0,0
38.266485261,1.03871,0,3.3917,0.54159,0.0024698,0.0459479,0.0236169,0.0887785,0.0490185,2.03762,0,0.15474
38.312925170,0.980402,0,3.39665,0.252129,0.440993,0.0340426,0.0454039,0.157658,0.0238398,1.89508,0,0.112437
38.359365079,1.03566,0,3.01926,0.162128,0.746273,0.0309192,0.0291558,0.350233,0.00506276,2.07549,0,0.050175
38.405804989,0.691353,0,1.98797,0.434339,1.52418,0.187581,0.118226,0.967054,0.0675011,2.20355,9.78638e-06,0.0577374
38.452244898,0.514114,0,0.416873,0.917402,1.62064,0.380678,0.246187,1.12707,0.0174616,1.70982,0,0.0606891
38.498684807,0.327134,0.229532,0.0875673,1.09375,1.32396,0.529895,0.191831,0.955052,0.0182271,1.46514,0.0724997,0.268855
38.545124717,0.179614,0.35267,0.0538375,0.781173,2.21472,0.207651,0.282271,1.07294,0.0886202,1.16769,0.145463,0.0686975
38.591564626,0.172371,0.435337,0.242205,0.500401,2.8331,0.104162,0.197208,0.626696,0.284735,1.32298,0.223812,0.000310324
38.638004535,0.227439,0.457096,0.870773,0.371215,2.93533,0.212904,0.234691,0.502203,0.281744,1.39139,0.177878,0.000705447
38.684444444,0.269019,0.256353,1.15478,0.257959,2.66728,0.116328,0.221643,0.845861,0.106387,1.43688,0.128309,0.0387036
38.730884354,1.002,0.138691,1.13426,0.141405,2.73467,0,0.259866,0.917214,0.2045,1.31676,0.624868,0.117499
38.777324263,1.7898,0.0653564,0.992289,0.172063,1.9877,0.0458124,0.121583,0.294368,1.02611,0.797781,0.670524,0.231596
38.823764172,1.41434,0.000411425,0.779809,0.155941,1.18568,0.0682143,0.0668563,0.351218,1.34665,1.3818,0.351567,0.125653
38.870204082,0.911823,0,0.48388,0.287657,0.0218414,0.339186,0.0631185,0.388575,1.72031,1.5555,0.00394094,0.350182
38.916643991,0.785877,0.000419157,0.464249,0.405183,0.052043,0.545734,0.0709212,0.31373,1.74949,1.38872,0.26169,0.236559
38.963083900,0.726235,0.00413213,0.610896,0.426772,0.240369,0.639461,0.0624703,0.234602,1.5424,1.43285,0.562069,0.100862
39.009523810,0.678954,0.106942,0.80749,0.210609,0.555486,0.764005,0.0730471,0.543683,0.920564,1.55907,0.73175,0.0303324
39.055963719,0.906287,0.155007,0.728173,0.103502,1.77768,0.549513,0.0619822,0.98518,0.508487,1.51028,0.733391,0.0925147
39.102403628,1.49523,0.0233426,0.321295,0,2.7047,0.44579,0.194425,1.23014,0.256348,1.24569,0.760997,0.138787
39.148843537,2.15631,0,0.420423,0,2.88023,0.380097,0.255406,0.868384,0.0779558,1.00469,0.269035,0.255765
39.195283447,0.937898,0.00916772,1.12379,0.540371,2.1347,0.554648,0.315989,0.922418,0.40365,0.522008,0.983072,0.677659
39.241723356,0.826658,0.0183504,1.41625,0.522426,1.28966,0.515764,0.190084,0.449774,0.879353,0.466602,1.03901,0.835473
39.288163265,0.870759,0.0118193,1.02592,0.533947,1.70937,0.365574,0.216809,0.460652,0.590049,0.424361,0.834735,0.852786
39.334603175,0.77204,0.107096,0.799171,0.449932,2.0414,0.221038,0.203707,0.452342,0.37371,0.427348,0.699108,0.575045
39.381043084,0.814747,0.13255,0.662121,0.317632,2.5148,0.270046,0.135842,0.379316,0.368427,0.532067,0.689017,0.340608
39.427482993,0.913057,0.173723,0.296302,0.270541,2.99623,0.239057,0.11596,0.40531,0.50714,0.559268,0.649251,0.116679
39.473922902,0.495615,0.245696,0.186949,0.956578,2.4314,0.462172,0.313426,1.16888,0.0234378,1.53096,0.373058,0
39.520362812,0.0374861,0.187798,0.744452,0.543055,0.878426,0.151402,1.03182,0.701562,0.122973,1.76178,1.01735,0.130762
39.566802721,0.110012,0.0845015,0.645171,0.850529,0.398549,0.223611,1.06213,1.81041,0.164011,1.30502,0.788823,0.197145
39.613242630,0.11017,0.153154,0.470616,0.518501,0.617889,0.281776,1.00268,2.6646,0.302027,1.19728,0.645681,0.22675
39.659682540,0.111844,0.167051,0.60964,0.452947,0.567688,0.169441,0.918392,2.9506,0.173863,1.15496,0.650042,0.303718
39.706122449,0.0679373,0.248348,0.641377,0.401138,0.240882,0.127422,0.902318,3.13195,0,1.0495,0.623278,0.236356
39.752562358,0,0.298725,0.511138,0.322469,0.147248,0.137379,0.959443,3.2507,0,1.08748,0.339315,0.222269
39.799002268,0.0677493,0.253112,0.352429,0.063778,0.492114,0.167835,1.0606,3.1184,0,1.38434,0.0938593,0.126568
39.845442177,1.4676,0,0,0.42166,2.30447,0.521213,0.732652,1.19933,0,0.746787,0.31024,0.298696
39.891882086,0.88994,0.0221475,0.116624,0.329588,2.85289,0.532935,0.458342,0.23778,0.079763,0.396081,0.74151,0.596553
39.938321995,0.485595,0.217572,0.156259,0.0933948,3.44255,0.48907,0.347683,0.107728,0.0937019,0.310746,0.951554,0.280537
39.984761905,0.133416,0.334346,0.138795,0.0702294,3.59924,0.404982,0.126482,0.119178,0.170541,0.364132,1.0022,0.32499
40.031201814,0.10489,0.200001,0.108697,0.381741,3.23829,0.253114,0.0347349,0.264031,0.178907,0.583641,0.899701,0.460437
40.077641723,0.0186131,0.00782888,0.109736,1.0161,2.46072,0.163016,0.00927488,0.491485,0.188852,1.40009,0.141193,0.588978
40.124081633,7.80136e-05,0.000272567,0.128234,1.40615,1.98457,0.0214653,0.0116182,0.56525,0.10844,1.49029,0.0834912,0.463676
40.170521542,0.220536,0,0.416644,1.52748,2.08051,0.0232627,0.0154941,0.752749,0.119914,0.94807,0.0361452,0.852953
40.216961451,0.488454,0.177072,0.831003,0.835101,1.14058,0.871604,0.00598467,0.620964,0.0611758,0.87464,0.183935,1.31676
40.263401361,0.385828,0.269149,1.02921,0.000422879,0.890223,2.85894,0,0.0152376,0.0736727,0.718671,0.0363046,1.38668
40.309841270,0.41251,0.287042,0.295115,0.0216789,0.644138,2.96602,0,0.0249138,0.0722955,1.05524,0.00824677,1.25634
40.356281179,0.784692,0.278208,0.22439,0.0705068,0.430802,2.91947,0.0164726,0.0296053,0.0758788,1.4192,0.00238821,0.460095
40.402721088,0.900713,0.228267,0.278097,0.15314,0.580021,2.60103,0.0700166,0.0263968,0.0722732,1.7769,0.0121419,0
40.449160998,0.721557,0.11473,0.719345,0.468774,0.967394,1.7161,0.0842142,0.776715,0.0647347,1.95809,0.00038995,0
40.495600907,1.55781,0,0.654718,0.792215,0.997246,0.662825,0.326212,0.777044,0.38489,1.19775,1.01649,0
40.542040816,1.67489,0.0228299,0.335453,1.06274,0.610613,0,0.5172,0.950776,0.496135,0.38572,1.41117,0.000142801
40.588480726,1.91105,0.0528255,0.205929,1.15317,0.472873,0,0.625192,1.02735,0.244727,0.359016,1.49245,0.000215508
40.634920635,2.00419,0.0196581,0.0951797,1.03363,0.362616,0.0862446,0.743274,1.08922,0.0786911,0.349239,1.54187,0.00636525
40.681360544,2.1437,0.000403611,0.0679555,0.816474,0.266501,0.0936097,0.868216,1.06624,0.0804678,0.339604,1.46279,0.0125186
40.727800454,2.18718,0,0.144323,1.18053,0.459975,0,0.947724,1.05869,0.160381,0.410738,1.14197,4.21303e-05
40.774240363,1.70611,0.366741,0.137384,1.56978,0.613991,0.0133578,0.560171,0.772084,0.256011,0.910221,0.170582,0
40.820680272,1.37651,0.0852209,0.187483,1.8242,0.611683,0.00834965,0.119269,0.231745,0.324661,1.48631,0.104285,0.146681
40.867120181,1.27879,0.0111399,0.187468,1.89388,0.545287,0,0.00374743,0.422249,0.134748,1.60029,0.175094,0.21594
40.913560091,1.12166,0.0484433,0.310846,1.82687,0.47573,0,0,0.355951,0.0826124,1.34028,0.011304,0.245757
40.960000000,1.14198,0.0661663,0.507267,1.32594,0.649146,0,0.000705648,0.197001,0.064962,0.994107,0.0469349,0.272984
41.006439909,0.964815,0.0651133,0.654951,1.18633,0.558457,0,0.00166799,0.0195465,0.0552497,1.27227,0.0416313,0.224808
41.052879819,0.178845,0.0679045,0.700425,1.02428,0.664101,0.130265,0.351138,0.0619828,0.104082,1.06497,0.0349207,0.831266
41.099319728,0.0110871,0.112744,0.37401,1.63575,0.501914,0.357643,0.265867,0.112622,0.127111,1.1228,0.286894,0.877094
41.145759637,0.00730722,0.0933118,0.0580634,2.02549,0.524677,0.356867,0,0.429653,0.0918542,1.21871,0.404051,0.904758
41.192199546,0.167447,0.0462168,0.16895,2.14135,0.374193,0.366126,0,0.295715,0.0535008,2.1955,0.0770712,0.912371
41.238639456,0.309663,0.00792237,0.793511,1.53403,0.40175,0.245889,0.294153,0.0149469,0.0505977,2.05228,0.230501,0.779183
