TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
130.542585034,0,0.366694,2.50504,0.249021,0.180741,0.304192,4.80769e-05,0.0887416,0.689724,0.0568416,1.43368,0.142599
130.589024943,0.0914086,0.326878,1.44024,0.483372,0.105766,0.305825,0.0981866,0.00428641,0.699397,0,0.830376,0.393491
130.635464853,0.0235813,0.441478,0.860782,0.601345,0.0447154,0.0184626,0.160082,0.0579689,0.514371,0.0506192,0.678888,0.471232
130.681904762,0.0329578,0.58154,0.528816,0.698665,0.00606531,0.0236797,0.192003,0.059292,0.346685,0.185006,0.749415,0.47361
130.728344671,0.291039,0.585276,0.527638,1.08104,0.000747782,0.0529023,0.185513,0.0447131,0.329763,0.383898,0.744209,0.237893
130.774784580,0.392235,1.17765,1.5755,1.0745,0,0.0847318,0,0.0163166,0.341222,0.337516,0.614654,0.414394
130.821224490,0.164283,1.63187,1.87896,1.03754,0.0015052,0.221925,0,0.021577,0.0997643,0.456006,0.289109,0.77919
130.867664399,0.0318417,1.77524,1.79172,0.625978,0,0.253531,0,0.0462858,0.108971,0.502365,0.190149,1.17022
130.914104308,0,2.05101,1.03097,0.0072224,0,0.476556,0.691508,0.0758037,0.10992,0.787637,0.346058,1.3582
130.960544218,0,0.93139,0.633693,0.0783579,0.15279,0.572264,1.65985,0.135084,0.0849442,0.68964,0.677036,1.3841
131.006984127,0,0.635491,0.671653,0.0993851,0.412762,0.28697,1.81093,0.186361,0.073067,0.384227,0.705939,1.29399
131.053424036,0.0569066,1.04306,0.643291,0.0962085,0.565881,0.0775634,1.86194,0.132127,0.130223,0.26547,0.725518,1.17732
131.099863946,0.112497,1.25978,0.560389,0.0704003,0.370546,0.184503,1.9811,0.0801131,0.00299909,0.557248,0.551005,1.09251
131.146303855,0.203484,0.978536,1.04586,0.0288749,0.120777,0.308175,2.28253,0.0997325,0.443553,0.577841,0.678473,0.815092
131.192743764,0.143428,0.132316,2.07422,0.34444,0.065834,0.113242,1.77272,0.0433977,0.600987,0.260294,0.704228,0.520023
131.239183673,0.0899641,0.282186,2.16386,0.511745,0.0492192,0.2747,0.759118,0.00839013,0.795963,0.502794,0.316303,0.157177
131.285623583,0.114915,0.556205,2.38734,0.370203,0.0556254,0.397159,0.186972,0.0553435,0.568873,0.358834,0.46534,0.332392
131.332063492,0.042475,0.905159,2.47727,0.1565,0.0729383,0.486756,0.0859234,0.145752,0.554661,0.206587,0.503517,0.445632
131.378503401,0.202025,1.01719,1.91849,0.724243,0.434166,0.365118,0.112979,0.249429,0.355586,0.409691,0.463168,0.18206
131.424943311,0.228316,0.504696,1.77097,1.1208,0.276234,0.173333,0.11689,0.20019,0.495484,1.05269,0.571026,0.244918
131.471383220,0.235501,0.496385,2.02886,0.855172,0.240091,0.153172,0.147285,0.115565,0.738726,0.952701,0.531034,0.598913
131.517823129,0.266743,0.428542,2.16127,0.698649,0.143463,0.120105,0.112008,0.233171,0.587914,0.809438,0.560617,0.987178
131.564263039,0.228661,0.377492,2.06341,0.406415,0.0297758,1.03561,0.00598374,0.694941,0.26645,0.377088,0.451798,1.17564
131.610702948,0.350746,0.392323,0.345942,0.684008,0,1.78113,0.0625564,0.843008,0.0666903,0.167786,0.109841,0.897635
131.657142857,0.486518,0.638237,0.251585,0.468226,0.00118261,1.90319,0.0492956,0.581373,0.532929,0.228482,0.0677692,0.647247
131.703582766,0.476275,0.859342,0.681012,0.406922,0,2.00195,0.035437,0.100603,0.658408,0.450173,0.00797818,0.4444
131.750022676,0.199412,0.560706,1.85599,1.26449,0,1.3542,0.0996128,0.00280458,0.993046,0.510517,0,0.448057
131.796462585,0.250151,0.792506,2.00539,1.52399,0.00512646,0.214912,0.0841223,0.133997,0.927667,0.565913,0.00623212,0.203245
131.842902494,0.106566,0.779576,1.95202,1.4605,0.0144456,0.0404949,0.0666759,0.237236,0.843977,0.744636,0.114967,0.0132518
131.889342404,0.0104988,0.70337,1.77297,1.49376,0.0122042,0.0263636,0.0501921,0.305875,0.867031,0.781775,0.369962,0.0317216
131.935782313,0,0.563066,1.4106,1.4555,0.133612,0.0257695,0.0265989,0.258729,1.09357,0.61174,0.284477,0.521707
131.982222222,0.953635,0.462966,0.564363,0.968894,0.577338,0.0409969,0.0303544,0.106381,1.40267,0.0500679,0.16931,0.940741
132.028662132,1.56413,0.910574,0.264919,0.629718,0.177471,0.0901166,0.0607505,0.31175,0.739475,0.00982371,0.134888,1.15066
