TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
120.929523810,-139.588,7.72004,8.33106,-0.373065,2.85677,4.701,4.31783,0.782612,-2.1918,2.21694,5.78417,7.18216,1.85858,-0.99368,-1.0911,0.0573655,-0.783327,1.68949,3.20898,2.35351,2.28342
120.952743764,-144.652,12.1513,-2.63277,-4.25792,3.64721,5.38965,5.41296,4.21792,2.31744,3.42159,4.83035,5.08635,1.01096,-0.629214,-0.280172,-0.0864035,0.713937,0.752605,0.242726,1.13242,1.61185
120.975963719,-162.703,16.4372,-10.856,-0.154449,4.25225,7.68461,4.58058,7.55216,3.47191,3.85495,3.80118,3.79673,2.09373,1.57758,-1.02884,1.60463,1.14188,3.30222,-0.743759,-0.711157,3.71233
120.999183673,-179.725,20.1822,-12.6168,1.5896,3.25193,6.52324,-4.78301,10.2443,4.07494,2.47644,3.89007,7.83699,2.50359,6.46112,1.76982,-1.5167,-2.00203,0.498231,-2.95368,0.42862,2.07
121.022403628,-209.151,29.2816,-8.93241,0.346526,3.9552,4.45507,-4.66629,10.1775,6.50312,2.70708,1.11245,5.14724,0.793202,2.22485,0.66984,4.05142,-1.06347,6.55296,1.03639,-1.87598,-1.24043
121.045623583,-208.746,28.7161,-3.31293,5.24601,-1.21374,6.3204,-8.71969,6.705,5.63739,4.06285,-1.03431,1.70184,4.49773,1.87121,4.75431,1.90602,-0.346649,2.46711,1.59655,-1.85726,-0.338499
121.068843537,-185.279,23.1953,-4.59793,7.19779,-6.90205,4.53299,-11.1603,7.39131,8.03006,2.69661,-4.09113,1.82596,5.66746,0.211412,4.67984,1.33089,-2.95097,-0.0141258,0.447496,-1.58737,2.54048
121.092063492,-186.661,23.8026,-4.1316,6.18592,-7.39996,-0.818661,-9.88577,7.11681,10.3509,2.06827,-2.23192,3.95474,5.06105,-1.50475,4.65327,3.4011,-2.91262,1.77624,0.218109,-0.208885,1.03048
121.115283447,-192.667,24.2102,-2.50838,8.11665,-5.30306,-1.51613,-10.9153,5.13167,11.023,5.11538,-0.956693,5.09749,2.71926,-3.68831,0.450855,3.9724,-1.86641,0.942392,-1.98074,-0.801466,0.868222
121.138503401,-198.396,25.7383,-2.55944,6.24809,-3.89456,-1.4576,-11.6765,2.28454,11.8941,6.01148,-0.707275,5.891,5.70562,2.41368,4.56789,4.5121,-2.92977,0.788579,-3.05987,-4.55309,-1.80287
121.161723356,-202.621,29.6824,-2.69685,9.06595,-3.50243,-0.323363,-10.6191,6.66652,7.24724,3.92404,1.26231,5.32794,7.68241,0.94448,3.23869,1.70299,-0.638507,0.903915,-1.48901,-3.78847,-4.06785
121.184943311,-140.476,-13.6738,19.0895,8.8559,-9.14258,1.21218,-0.663908,-1.05068,4.28368,3.70431,3.7996,2.80097,1.84833,2.0676,1.00345,1.1754,0.465853,0.752578,-1.94271,-4.55887,-2.16057
121.208163265,-168.586,-2.57283,18.5552,6.78649,-6.38018,0.969921,-4.4908,-1.97284,8.37641,3.06217,1.17098,2.84135,1.03852,1.62908,0.483991,0.0969327,-1.33089,-1.00564,-0.926374,-2.34481,-3.33147
121.231383220,-190.421,11.3131,14.4111,5.23761,-4.9505,3.07202,-5.02127,-2.14171,9.06345,3.83889,1.56092,2.68557,0.556871,0.53584,2.40854,3.60133,-0.889155,-2.44454,-1.94895,-3.12122,-2.75515
121.254603175,-205.65,24.2482,5.97874,7.34185,0.284101,3.54042,-6.50108,-0.943389,6.46859,1.47694,1.58356,2.49003,2.34337,1.63083,2.92421,2.7267,-1.55243,-2.7301,-0.0604857,-1.86396,-3.28131
121.277823129,-224.051,35.3698,0.602834,9.69022,-0.265614,4.97965,-5.62168,0.49144,1.30053,4.52484,0.690675,0.418584,1.39977,1.43236,1.93455,3.35834,-0.598901,-1.89957,0.986951,-1.40534,-1.31328
121.301043084,-228.135,39.6089,-1.00964,9.05156,0.515647,6.96722,-6.79973,0.885114,1.58211,3.69885,0.397403,1.19928,1.55696,1.13217,1.52835,3.38496,0.311028,-1.55403,1.35911,0.8759,-2.86981
121.324263039,-244.531,43.689,-5.04249,9.12071,5.79315,6.96948,-3.58581,0.757196,1.86483,3.44248,1.59596,0.45979,3.94636,1.29236,-1.27164,2.36033,-3.9443,-3.87183,-1.61545,0.033784,-2.22454
